iter	Passed	Remaining
1723	2718	5165
1724	2720	5164
1725	2721	5162
1726	2722	5160
1727	2724	5158
1728	2725	5156
1729	2726	5154
1730	2728	5152
1731	2729	5150
1732	2731	5148
1733	2732	5146
1734	2733	5144
1735	2735	5143
1736	2736	5141
1737	2738	5139
1738	2739	5137
1739	2741	5135
1740	2742	5134
1741	2744	5132
1742	2745	5130
1743	2746	5128
1744	2748	5126
1745	2749	5124
1746	2751	5123
1747	2752	5121
1748	2754	5120
1749	2756	5118
1750	2757	5116
1751	2758	5114
1752	2760	5112
1753	2761	5111
1754	2763	5108
1755	2764	5106
1756	2765	5105
1757	2767	5103
1758	2768	5101
1759	2770	5099
1760	2771	5097
1761	2772	5095
1762	2774	5093
1763	2775	5092
1764	2777	5090
1765	2778	5088
1766	2779	5086
1767	2781	5084
1768	2782	5082
1769	2784	5081
1770	2785	5079
1771	2787	5077
1772	2788	5075
1773	2789	5073
1774	2791	5071
1775	2792	5069
1776	2793	5067
1777	2795	5065
1778	2797	5064
1779	2798	5062
1780	2800	5061
1781	2802	5060
1782	2803	5058
1783	2804	5056
1784	2806	5055
1785	2808	5053
1786	2809	5051
1787	2811	5049
1788	2812	5048
1789	2814	5047
1790	2816	5045
1791	2817	5044
1792	2819	5042
1793	2821	5041
1794	2822	5039
1795	2824	5038
1796	2825	5036
1797	2827	5035
1798	2829	5033
1799	2830	5032
1800	2832	5031
1801	2834	5030
1802	2836	5028
1803	2837	5026
1804	2838	5024
1805	2840	5023
1806	2841	5021
1807	2843	5019
1808	2844	5017
1809	2846	5016
1810	2847	5014
1811	2849	5012
1812	2850	5011
1813	2852	5009
1814	2853	5007
1815	2855	5005
1816	2856	5004
1817	2858	5002
1818	2859	5000
1819	2860	4998
1820	2862	4996
1821	2863	4994
1822	2865	4993
1823	2866	4991
1824	2867	4989
1825	2869	4987
1826	2870	4986
1827	2872	4984
1828	2873	4982
1829	2875	4980
1830	2876	4978
1831	2878	4977
1832	2879	4975
1833	2881	4973
1834	2882	4971
1835	2884	4970
1836	2885	4968
1837	2887	4966
1838	2888	4964
1839	2889	4962
1840	2891	4961
1841	2892	4959
1842	2893	4957
1843	2895	4955
1844	2896	4953
1845	2898	4952
1846	2899	4950
1847	2901	4948
1848	2902	4946
1849	2903	4944
1850	2905	4943
1851	2906	4941
1852	2908	4939
1853	2909	4937
1854	2911	4935
1855	2912	4933
1856	2914	4932
1857	2915	4930
1858	2917	4928
1859	2918	4927
1860	2920	4925
1861	2921	4924
1862	2923	4922
1863	2924	4920
1864	2925	4918
1865	2927	4916
1866	2928	4914
1867	2929	4912
1868	2931	4910
1869	2932	4908
1870	2934	4907
1871	2935	4905
1872	2937	4903
1873	2938	4901
1874	2940	4900
1875	2941	4898
1876	2943	4897
1877	2945	4896
1878	2946	4894
1879	2947	4892
1880	2949	4890
1881	2950	4888
1882	2952	4887
1883	2953	4885
1884	2955	4883
1885	2956	4881
1886	2958	4879
1887	2959	4878
1888	2960	4876
1889	2962	4874
1890	2963	4872
1891	2964	4870
1892	2966	4868
1893	2967	4867
1894	2969	4865
1895	2971	4863
1896	2972	4862
1897	2974	4860
1898	2975	4858
1899	2976	4857
1900	2978	4855
1901	2979	4853
1902	2981	4851
1903	2982	4849
1904	2984	4848
1905	2985	4847
1906	2987	4845
1907	2988	4843
1908	2990	4841
1909	2991	4840
1910	2993	4838
1911	2995	4837
1912	2996	4835
1913	2998	4834
1914	2999	4832
1915	3001	4831
1916	3002	4829
1917	3004	4827
1918	3005	4825
1919	3007	4824
1920	3009	4823
1921	3010	4821
1922	3012	4820
1923	3014	4819
1924	3016	4817
1925	3017	4816
1926	3019	4814
1927	3021	4813
1928	3022	4812
1929	3024	4811
1930	3026	4810
1931	3028	4808
1932	3029	4807
1933	3031	4806
1934	3033	4804
1935	3035	4803
1936	3036	4801
1937	3038	4800
1938	3039	4798
1939	3041	4797
1940	3042	4795
1941	3044	4793
1942	3045	4791
1943	3047	4790
1944	3048	4788
1945	3049	4786
1946	3051	4784
1947	3052	4782
1948	3054	4781
1949	3056	4780
1950	3057	4778
1951	3059	4776
1952	3060	4775
1953	3062	4773
1954	3063	4771
1955	3064	4769
1956	3066	4768
1957	3067	4766
1958	3069	4764
1959	3070	4762
1960	3072	4761
1961	3073	4759
1962	3075	4757
1963	3076	4756
1964	3077	4754
1965	3079	4752
1966	3081	4751
1967	3083	4750
1968	3084	4748
1969	3086	4747
1970	3088	4745
1971	3089	4743
1972	3091	4742
1973	3092	4740
1974	3093	4738
1975	3095	4737
1976	3096	4735
1977	3098	4734
1978	3100	4732
1979	3101	4730
1980	3103	4729
1981	3105	4728
1982	3106	4726
1983	3107	4724
1984	3109	4722
1985	3110	4721
1986	3112	4719
1987	3113	4717
1988	3115	4715
1989	3116	4713
1990	3117	4712
1991	3119	4710
1992	3121	4709
1993	3122	4707
1994	3124	4705
1995	3125	4703
1996	3126	4702
1997	3128	4700
1998	3129	4698
1999	3130	4696
2000	3132	4694
2001	3133	4693
2002	3135	4691
2003	3137	4690
2004	3139	4689
2005	3140	4687
2006	3142	4685
2007	3143	4684
2008	3145	4682
2009	3146	4680
2010	3147	4678
2011	3149	4676
2012	3150	4675
2013	3152	4674
2014	3154	4672
2015	3155	4670
2016	3157	4669
2017	3158	4667
2018	3160	4665
2019	3161	4664
2020	3163	4662
2021	3164	4660
2022	3165	4658
2023	3168	4658
2024	3170	4657
2025	3171	4655
2026	3173	4653
2027	3174	4652
2028	3175	4650
2029	3177	4648
2030	3178	4647
2031	3180	4645
2032	3181	4643
2033	3183	4642
2034	3185	4641
2035	3186	4639
2036	3188	4637
2037	3189	4635
2038	3191	4634
2039	3192	4632
2040	3194	4630
2041	3195	4629
2042	3197	4628
2043	3199	4626
2044	3201	4625
2045	3203	4624
2046	3204	4622
2047	3206	4621
2048	3207	4620
2049	3209	4618
2050	3211	4617
2051	3212	4615
2052	3214	4614
2053	3216	4612
2054	3217	4611
2055	3219	4610
2056	3221	4608
2057	3227	4614
2058	3235	4620
2059	3237	4620
2060	3239	4619
2061	3243	4621
2062	3245	4620
2063	3247	4619
2064	3248	4617
2065	3250	4616
2066	3252	4614
2067	3253	4612
2068	3254	4611
2069	3256	4609
2070	3257	4607
2071	3258	4605
2072	3260	4603
2073	3261	4601
2074	3263	4599
2075	3264	4598
2076	3266	4596
2077	3268	4595
2078	3269	4594
2079	3271	4592
2080	3272	4590
2081	3274	4588
2082	3275	4587
2083	3276	4585
2084	3278	4583
2085	3279	4581
2086	3281	4580
2087	3283	4579
2088	3285	4577
2089	3286	4576
2090	3288	4574
2091	3289	4572
2092	3290	4570
2093	3292	4568
2094	3293	4567
2095	3295	4565
2096	3296	4563
2097	3298	4562
2098	3300	4561
2099	3301	4559
2100	3303	4558
2101	3304	4556
2102	3306	4554
2103	3308	4553
2104	3309	4551
2105	3310	4549
2106	3312	4547
2107	3313	4546
2108	3315	4544
2109	3316	4543
2110	3318	4541
2111	3319	4539
2112	3321	4537
2113	3322	4535
2114	3323	4533
2115	3325	4532
2116	3326	4530
2117	3327	4528
2118	3329	4526
2119	3331	4525
2120	3332	4523
2121	3334	4521
2122	3335	4519
2123	3336	4518
2124	3338	4516
2125	3339	4514
2126	3340	4512
2127	3342	4511
2128	3343	4509
2129	3345	4507
2130	3347	4506
2131	3348	4504
2132	3349	4502
2133	3351	4500
2134	3352	4499
2135	3354	4497
2136	3355	4495
2137	3357	4494
2138	3358	4492
2139	3360	4490
2140	3361	4488
2141	3362	4486
2142	3364	4485
2143	3366	4484
2144	3367	4482
2145	3369	4480
2146	3370	4479
2147	3372	4477
2148	3373	4475
2149	3375	4473
2150	3376	4472
2151	3377	4470
2152	3379	4469
2153	3381	4467
2154	3382	4466
2155	3384	4464
2156	3385	4462
2157	3387	4460
2158	3388	4459
2159	3390	4457
2160	3391	4456
2161	3393	4454
2162	3395	4453
2163	3397	4452
2164	3398	4450
2165	3400	4449
2166	3401	4447
2167	3403	4446
2168	3405	4444
2169	3406	4443
2170	3408	4441
2171	3410	4439
2172	3411	4438
2173	3413	4437
2174	3415	4435
2175	3417	4434
2176	3418	4433
2177	3420	4431
2178	3422	4430
2179	3423	4428
2180	3425	4427
2181	3426	4425
2182	3428	4424
2183	3430	4422
2184	3431	4421
2185	3433	4420
2186	3435	4418
2187	3436	4416
2188	3438	4415
2189	3439	4413
2190	3440	4411
2191	3442	4409
2192	3443	4407
2193	3446	4407
2194	3447	4405
2195	3448	4403
2196	3450	4401
2197	3451	4400
2198	3453	4398
2199	3454	4396
2200	3455	4394
2201	3457	4393
2202	3459	4392
2203	3461	4391
2204	3463	4389
2205	3464	4388
2206	3466	4386
2207	3467	4384
2208	3468	4382
2209	3470	4380
2210	3471	4378
2211	3472	4377
2212	3474	4375
2213	3475	4373
2214	3476	4371
2215	3478	4370
2216	3480	4369
2217	3482	4367
2218	3483	4366
2219	3485	4364
2220	3486	4362
2221	3488	4361
2222	3489	4359
2223	3491	4357
2224	3493	4356
2225	3494	4354
2226	3495	4352
2227	3497	4351
2228	3498	4349
2229	3500	4347
2230	3501	4345
2231	3503	4344
2232	3504	4342
2233	3506	4340
2234	3507	4339
2235	3509	4337
2236	3510	4336
2237	3512	4335
2238	3514	4333
2239	3515	4331
2240	3516	4329
2241	3518	4328
2242	3519	4326
2243	3521	4324
2244	3522	4322
2245	3523	4320
2246	3525	4319
2247	3527	4318
2248	3528	4316
2249	3530	4314
2250	3531	4313
2251	3533	4311
2252	3534	4309
2253	3535	4307
2254	3537	4306
2255	3538	4304
2256	3540	4302
2257	3542	4301
2258	3543	4299
2259	3545	4298
2260	3546	4296
2261	3547	4294
2262	3549	4292
2263	3550	4291
2264	3552	4289
2265	3553	4287
2266	3555	4286
2267	3557	4284
2268	3558	4283
2269	3560	4281
2270	3561	4280
2271	3563	4278
2272	3564	4276
2273	3566	4274
2274	3567	4273
2275	3568	4271
2276	3570	4269
2277	3571	4267
2278	3572	4265
2279	3574	4264
2280	3575	4262
2281	3577	4260
2282	3578	4259
2283	3580	4257
2284	3581	4255
2285	3583	4254
2286	3584	4252
2287	3586	4250
2288	3587	4249
2289	3589	4247
2290	3591	4246
2291	3593	4245
2292	3594	4243
2293	3596	4242
2294	3598	4240
2295	3599	4239
2296	3601	4238
2297	3603	4237
2298	3605	4235
2299	3607	4234
2300	3608	4232
2301	3610	4231
2302	3612	4230
2303	3613	4228
2304	3615	4226
2305	3616	4225
2306	3618	4223
2307	3620	4222
2308	3621	4221
2309	3623	4220
2310	3625	4218
2311	3627	4217
2312	3628	4215
2313	3629	4213
2314	3631	4211
2315	3632	4209
2316	3634	4208
2317	3635	4206
2318	3637	4204
2319	3638	4203
2320	3640	4201
2321	3641	4200
2322	3643	4198
2323	3645	4197
2324	3646	4195
2325	3648	4193
2326	3649	4192
2327	3650	4190
2328	3652	4188
2329	3653	4186
2330	3655	4185
2331	3656	4183
2332	3658	4182
2333	3660	4180
2334	3661	4179
2335	3663	4177
2336	3664	4175
2337	3665	4173
2338	3667	4172
2339	3668	4170
2340	3669	4168
2341	3671	4166
2342	3673	4165
2343	3675	4164
2344	3676	4162
2345	3678	4160
2346	3679	4159
2347	3680	4157
2348	3682	4155
2349	3683	4153
2350	3685	4152
2351	3686	4150
2352	3688	4149
2353	3690	4147
2354	3691	4146
2355	3692	4144
2356	3694	4142
2357	3695	4140
2358	3697	4139
2359	3698	4137
2360	3700	4135
2361	3701	4134
2362	3702	4132
2363	3704	4130
2364	3706	4130
2365	3708	4128
2366	3709	4126
2367	3711	4125
2368	3712	4123
2369	3714	4121
2370	3715	4119
2371	3717	4118
2372	3718	4116
2373	3719	4114
2374	3721	4113
2375	3723	4111
2376	3724	4110
2377	3726	4108
2378	3727	4106
2379	3729	4105
2380	3730	4103
2381	3732	4102
2382	3733	4100
2383	3735	4098
2384	3736	4097
2385	3738	4095
2386	3740	4094
2387	3741	4092
2388	3743	4091
2389	3744	4089
2390	3746	4087
2391	3747	4086
2392	3749	4084
2393	3750	4082
2394	3751	4080
2395	3753	4079
2396	3755	4078
2397	3756	4076
2398	3758	4074
2399	3759	4072
2400	3760	4071
2401	3762	4069
2402	3763	4067
2403	3765	4065
2404	3766	4064
2405	3768	4062
2406	3769	4060
2407	3771	4059
2408	3772	4057
2409	3774	4055
2410	3775	4054
2411	3777	4052
2412	3778	4051
2413	3780	4049
2414	3781	4047
2415	3782	4045
2416	3784	4044
2417	3786	4043
2418	3788	4042
2419	3790	4040
2420	3791	4039
2421	3793	4037
2422	3795	4036
2423	3796	4034
2424	3798	4033
2425	3800	4031
2426	3801	4030
2427	3803	4028
2428	3805	4027
2429	3806	4026
2430	3808	4024
2431	3810	4023
2432	3811	4021
2433	3813	4020
2434	3815	4018
2435	3816	4017
2436	3818	4015
2437	3820	4014
2438	3821	4012
2439	3826	4014
2440	3830	4015
2441	3837	4019
2442	3839	4018
2443	3843	4019
2444	3845	4018
2445	3846	4016
2446	3848	4015
2447	3849	4013
2448	3851	4012
2449	3853	4010
2450	3855	4009
2451	3857	4008
2452	3858	4006
2453	3860	4005
2454	3861	4003
2455	3863	4001
2456	3865	4000
2457	3866	3998
2458	3868	3997
2459	3869	3995
2460	3871	3993
2461	3872	3991
2462	3873	3990
2463	3875	3988
2464	3876	3986
2465	3878	3985
2466	3879	3983
2467	3881	3981
2468	3883	3980
2469	3884	3979
2470	3886	3977
2471	3887	3975
2472	3888	3973
2473	3890	3972
2474	3891	3970
2475	3893	3968
2476	3894	3966
2477	3895	3964
2478	3897	3963
2479	3898	3961
2480	3900	3960
2481	3902	3958
2482	3903	3957
2483	3904	3955
2484	3906	3953
2485	3907	3951
2486	3909	3950
2487	3910	3948
2488	3911	3946
2489	3913	3944
2490	3915	3943
2491	3916	3942
2492	3918	3940
2493	3920	3938
2494	3921	3937
2495	3923	3935
2496	3924	3934
2497	3926	3932
2498	3927	3930
2499	3928	3928
2500	3930	3927
2501	3932	3926
2502	3933	3924
2503	3935	3922
2504	3936	3921
2505	3938	3919
2506	3939	3917
2507	3940	3915
2508	3942	3914
2509	3943	3912
2510	3945	3910
2511	3946	3908
2512	3948	3907
2513	3949	3905
2514	3951	3904
2515	3952	3902
2516	3954	3900
2517	3955	3899
2518	3957	3897
2519	3958	3895
2520	3959	3893
2521	3961	3892
2522	3962	3890
2523	3964	3888
2524	3965	3887
2525	3967	3885
2526	3968	3884
2527	3970	3882
2528	3971	3880
2529	3973	3878
2530	3974	3877
2531	3975	3875
2532	3977	3873
2533	3978	3871
2534	3980	3870
2535	3981	3868
2536	3983	3867
2537	3985	3866
2538	3987	3864
2539	3988	3863
2540	3990	3861
2541	3991	3860
2542	3993	3858
2543	3995	3857
2544	3997	3855
2545	3998	3854
2546	4000	3852
2547	4001	3851
2548	4003	3849
2549	4005	3848
2550	4007	3847
2551	4009	3845
2552	4010	3844
2553	4012	3842
2554	4014	3841
2555	4016	3840
2556	4018	3838
2557	4019	3837
2558	4021	3836
2559	4023	3834
2560	4025	3833
2561	4027	3832
2562	4028	3830
2563	4030	3829
2564	4032	3828
2565	4033	3826
2566	4035	3824
2567	4036	3823
2568	4038	3821
2569	4039	3819
2570	4041	3817
2571	4042	3815
2572	4043	3814
2573	4045	3812
2574	4046	3810
2575	4048	3809
2576	4049	3807
2577	4051	3806
2578	4052	3804
2579	4054	3802
2580	4055	3801
2581	4057	3799
2582	4058	3797
2583	4059	3795
2584	4061	3794
2585	4063	3792
2586	4064	3791
2587	4066	3789
2588	4067	3788
2589	4069	3786
2590	4070	3784
2591	4072	3782
2592	4073	3781
2593	4074	3779
2594	4076	3777
2595	4078	3776
2596	4079	3775
2597	4081	3773
2598	4082	3771
2599	4084	3770
2600	4085	3768
2601	4087	3766
2602	4088	3765
2603	4090	3763
2604	4091	3761
2605	4093	3760
2606	4094	3758
2607	4096	3757
2608	4098	3755
2609	4099	3754
2610	4101	3752
2611	4102	3750
2612	4103	3748
2613	4105	3746
2614	4106	3745
2615	4107	3743
2616	4109	3741
2617	4110	3740
2618	4112	3738
2619	4114	3737
2620	4115	3735
2621	4117	3733
2622	4118	3732
2623	4119	3730
2624	4121	3728
2625	4122	3727
2626	4124	3725
2627	4126	3724
2628	4127	3722
2629	4129	3720
2630	4130	3719
2631	4132	3717
2632	4133	3715
2633	4134	3714
2634	4136	3712
2635	4137	3710
2636	4138	3708
2637	4140	3707
2638	4142	3705
2639	4143	3704
2640	4145	3702
2641	4147	3701
2642	4149	3700
2643	4150	3698
2644	4151	3696
2645	4153	3694
2646	4154	3693
2647	4156	3691
2648	4157	3689
2649	4159	3688
2650	4160	3686
2651	4162	3685
2652	4163	3683
2653	4165	3681
2654	4166	3680
2655	4167	3678
2656	4169	3676
2657	4170	3674
2658	4171	3673
2659	4173	3671
2660	4174	3669
2661	4176	3668
2662	4178	3666
2663	4180	3665
2664	4182	3664
2665	4183	3662
2666	4185	3661
2667	4187	3659
2668	4188	3658
2669	4190	3656
2670	4192	3655
2671	4193	3654
2672	4195	3652
2673	4197	3650
2674	4198	3649
2675	4200	3647
2676	4201	3646
2677	4203	3644
2678	4205	3643
2679	4207	3642
2680	4209	3640
2681	4210	3639
2682	4212	3637
2683	4214	3636
2684	4215	3634
2685	4217	3633
2686	4219	3631
2687	4220	3630
2688	4222	3628
2689	4223	3626
2690	4225	3625
2691	4226	3623
2692	4228	3622
2693	4229	3620
2694	4231	3618
2695	4232	3617
2696	4234	3615
2697	4235	3614
2698	4237	3612
2699	4239	3611
2700	4241	3610
2701	4243	3609
2702	4245	3608
2703	4247	3606
2704	4248	3604
2705	4250	3603
2706	4252	3602
2707	4254	3600
2708	4255	3598
2709	4257	3597
2710	4259	3596
2711	4261	3595
2712	4262	3593
2713	4263	3591
2714	4264	3589
2715	4266	3587
2716	4267	3585
2717	4268	3584
2718	4270	3582
2719	4272	3581
2720	4274	3579
2721	4276	3578
2722	4278	3577
2723	4279	3576
2724	4281	3574
2725	4282	3572
2726	4284	3571
2727	4285	3569
2728	4287	3567
2729	4289	3566
2730	4290	3565
2731	4292	3563
2732	4294	3561
2733	4295	3560
2734	4296	3558
2735	4298	3556
2736	4299	3554
2737	4300	3553
2738	4302	3551
2739	4303	3549
2740	4305	3548
2741	4307	3547
2742	4309	3545
2743	4310	3544
2744	4312	3542
2745	4313	3540
2746	4315	3539
2747	4316	3537
2748	4317	3535
2749	4319	3533
2750	4321	3532
2751	4323	3531
2752	4324	3530
2753	4326	3528
2754	4327	3526
2755	4329	3525
2756	4330	3523
2757	4332	3521
2758	4333	3520
2759	4335	3518
2760	4336	3516
2761	4338	3515
2762	4339	3513
2763	4341	3512
2764	4342	3510
2765	4344	3508
2766	4345	3507
2767	4347	3505
2768	4348	3503
2769	4350	3502
2770	4351	3500
2771	4353	3499
2772	4354	3497
2773	4356	3495
2774	4357	3494
2775	4359	3492
2776	4361	3491
2777	4362	3489
2778	4364	3488
2779	4366	3486
2780	4367	3485
2781	4369	3483
2782	4371	3482
2783	4373	3480
2784	4374	3479
2785	4376	3477
2786	4377	3476
2787	4379	3474
2788	4381	3473
2789	4382	3471
2790	4384	3470
2791	4386	3468
2792	4388	3467
2793	4389	3465
2794	4391	3464
2795	4393	3463
2796	4394	3461
2797	4396	3460
2798	4398	3458
2799	4399	3457
2800	4401	3455
2801	4403	3454
2802	4404	3452
2803	4406	3450
2804	4407	3448
2805	4408	3447
2806	4410	3445
2807	4411	3443
2808	4413	3442
2809	4414	3440
2810	4415	3438
2811	4417	3437
2812	4419	3435
2813	4420	3434
2814	4422	3433
2815	4424	3431
2816	4425	3429
2817	4427	3428
2818	4428	3426
2819	4430	3425
2820	4431	3423
2821	4433	3421
2822	4435	3420
2823	4436	3418
2824	4438	3417
2825	4439	3415
2826	4441	3413
2827	4442	3412
2828	4444	3410
2829	4445	3408
2830	4447	3407
2831	4448	3405
2832	4450	3404
2833	4451	3402
2834	4453	3401
2835	4455	3399
2836	4457	3398
2837	4458	3396
2838	4459	3394
2839	4461	3393
2840	4462	3391
2841	4464	3389
2842	4465	3388
2843	4467	3386
2844	4469	3385
2845	4470	3383
2846	4471	3381
2847	4473	3379
2848	4474	3378
2849	4475	3376
2850	4477	3374
2851	4479	3373
2852	4480	3371
2853	4482	3370
2854	4483	3368
2855	4485	3367
2856	4487	3365
2857	4488	3364
2858	4489	3362
2859	4491	3360
2860	4492	3358
2861	4494	3357
2862	4495	3355
2863	4496	3353
2864	4498	3352
2865	4500	3350
2866	4501	3349
2867	4503	3347
2868	4504	3345
2869	4506	3344
2870	4507	3342
2871	4508	3340
2872	4510	3339
2873	4511	3337
2874	4512	3335
2875	4514	3334
2876	4516	3332
2877	4517	3331
2878	4519	3329
2879	4520	3327
2880	4522	3326
2881	4523	3324
2882	4524	3322
2883	4526	3320
2884	4527	3319
2885	4528	3317
2886	4530	3315
2887	4532	3314
2888	4533	3312
2889	4535	3311
2890	4536	3309
2891	4537	3307
2892	4539	3306
2893	4540	3304
2894	4542	3302
2895	4543	3300
2896	4544	3299
2897	4546	3297
2898	4547	3296
2899	4549	3294
2900	4551	3293
2901	4552	3291
2902	4554	3289
2903	4556	3288
2904	4557	3286
2905	4559	3285
2906	4560	3283
2907	4562	3281
2908	4563	3280
2909	4565	3279
2910	4567	3277
2911	4569	3276
2912	4570	3274
2913	4572	3273
2914	4573	3271
2915	4575	3270
2916	4577	3268
2917	4579	3267
2918	4581	3265
2919	4582	3264
2920	4584	3263
2921	4586	3261
2922	4587	3259
2923	4589	3258
2924	4591	3256
2925	4592	3255
2926	4594	3253
2927	4595	3252
2928	4597	3250
2929	4599	3249
2930	4601	3247
2931	4602	3246
2932	4604	3244
2933	4605	3243
2934	4607	3241
2935	4608	3239
2936	4610	3238
2937	4611	3236
2938	4613	3235
2939	4614	3233
2940	4616	3231
2941	4617	3230
2942	4620	3229
2943	4621	3227
2944	4623	3225
2945	4624	3224
2946	4626	3222
2947	4628	3221
2948	4629	3220
2949	4631	3218
2950	4632	3216
2951	4634	3215
2952	4635	3213
2953	4637	3211
2954	4638	3210
2955	4640	3208
2956	4641	3206
2957	4643	3205
2958	4644	3203
2959	4646	3202
2960	4647	3200
2961	4649	3198
2962	4650	3197
2963	4652	3195
2964	4653	3194
2965	4655	3192
2966	4657	3191
2967	4658	3189
2968	4659	3187
2969	4661	3186
2970	4662	3184
2971	4664	3183
2972	4666	3181
2973	4667	3179
2974	4669	3178
2975	4670	3176
2976	4671	3174
2977	4673	3173
2978	4674	3171
2979	4676	3170
2980	4678	3168
2981	4679	3167
2982	4681	3165
2983	4682	3163
2984	4684	3161
2985	4685	3160
2986	4686	3158
2987	4688	3156
2988	4690	3155
2989	4691	3154
2990	4693	3152
2991	4694	3150
2992	4696	3149
2993	4697	3147
2994	4699	3145
2995	4700	3144
2996	4702	3142
2997	4703	3140
2998	4704	3139
2999	4706	3137
3000	4707	3135
3001	4709	3134
3002	4710	3132
3003	4712	3131
3004	4713	3129
3005	4715	3127
3006	4716	3126
3007	4718	3124
3008	4719	3122
3009	4720	3121
3010	4722	3119
3011	4723	3117
3012	4725	3116
3013	4726	3114
3014	4728	3113
3015	4730	3111
3016	4731	3109
3017	4732	3108
3018	4734	3106
3019	4736	3105
3020	4738	3104
3021	4740	3102
3022	4742	3101
3023	4743	3099
3024	4745	3098
3025	4747	3096
3026	4749	3095
3027	4750	3094
3028	4752	3092
3029	4754	3091
3030	4755	3089
3031	4757	3088
3032	4759	3086
3033	4761	3085
3034	4762	3083
3035	4764	3082
3036	4766	3080
3037	4767	3079
3038	4769	3077
3039	4771	3076
3040	4772	3074
3041	4774	3073
3042	4776	3071
3043	4778	3070
3044	4780	3068
3045	4781	3067
3046	4783	3066
3047	4785	3064
3048	4786	3062
3049	4788	3061
3050	4789	3059
3051	4791	3058
3052	4793	3056
3053	4794	3055
3054	4796	3053
3055	4797	3051
3056	4798	3050
3057	4800	3048
3058	4801	3046
3059	4803	3045
3060	4804	3043
3061	4806	3041
3062	4808	3040
3063	4809	3039
3064	4811	3037
3065	4812	3035
3066	4813	3034
3067	4815	3032
3068	4816	3030
3069	4818	3029
3070	4819	3027
3071	4821	3025
3072	4823	3024
3073	4824	3023
3074	4826	3021
3075	4827	3019
3076	4829	3018
3077	4830	3016
3078	4832	3014
3079	4833	3013
3080	4835	3011
3081	4836	3009
3082	4838	3008
3083	4839	3006
3084	4841	3005
3085	4843	3003
3086	4844	3002
3087	4845	3000
3088	4847	2998
3089	4848	2997
3090	4850	2995
3091	4851	2993
3092	4852	2992
3093	4854	2990
3094	4856	2989
3095	4857	2987
3096	4859	2986
3097	4861	2984
3098	4862	2982
3099	4863	2981
3100	4865	2979
3101	4866	2977
3102	4868	2976
3103	4870	2974
3104	4871	2973
3105	4873	2971
3106	4875	2970
3107	4876	2968
3108	4878	2967
3109	4879	2965
3110	4881	2963
3111	4882	2962
3112	4883	2960
3113	4885	2958
3114	4886	2957
3115	4888	2955
3116	4890	2954
3117	4892	2952
3118	4893	2951
3119	4895	2949
3120	4896	2947
3121	4897	2946
3122	4899	2944
3123	4900	2942
3124	4901	2941
3125	4903	2939
3126	4905	2938
3127	4906	2936
3128	4908	2934
3129	4909	2933
3130	4911	2932
3131	4913	2930
3132	4914	2928
3133	4915	2926
3134	4917	2925
3135	4918	2923
3136	4920	2921
3137	4921	2920
3138	4923	2918
3139	4924	2917
3140	4926	2915
3141	4927	2913
3142	4928	2912
3143	4930	2910
3144	4932	2909
3145	4933	2907
3146	4935	2906
3147	4937	2904
3148	4938	2903
3149	4940	2901
3150	4942	2900
3151	4944	2898
3152	4945	2897
3153	4946	2895
3154	4948	2893
3155	4950	2892
3156	4951	2890
3157	4953	2889
3158	4954	2887
3159	4956	2886
3160	4957	2884
3161	4959	2882
3162	4961	2881
3163	4962	2879
3164	4964	2878
3165	4966	2876
3166	4967	2875
3167	4969	2873
3168	4976	2875
3169	4981	2875
3170	4985	2875
3171	4989	2875
3172	4992	2874
3173	4995	2874
3174	4997	2872
3175	4998	2870
3176	4999	2869
3177	5001	2867
3178	5003	2866
3179	5005	2864
3180	5007	2863
3181	5008	2861
3182	5010	2860
3183	5012	2858
3184	5013	2857
3185	5015	2855
3186	5017	2854
3187	5019	2853
3188	5021	2851
3189	5022	2849
3190	5024	2848
3191	5025	2846
3192	5027	2845
3193	5028	2843
3194	5030	2841
3195	5031	2839
3196	5032	2838
3197	5034	2836
3198	5036	2835
3199	5037	2833
3200	5039	2832
3201	5041	2830
3202	5042	2828
3203	5043	2827
3204	5045	2825
3205	5046	2823
3206	5047	2822
3207	5049	2820
3208	5051	2819
3209	5052	2817
3210	5054	2816
3211	5055	2814
3212	5057	2812
3213	5058	2811
3214	5060	2809
3215	5061	2807
3216	5062	2806
3217	5064	2804
3218	5065	2802
3219	5067	2801
3220	5069	2799
3221	5070	2798
3222	5072	2796
3223	5073	2794
3224	5075	2793
3225	5076	2791
3226	5078	2790
3227	5079	2788
3228	5080	2786
3229	5082	2784
3230	5083	2783
3231	5085	2781
3232	5086	2780
3233	5087	2778
3234	5089	2776
3235	5090	2775
3236	5092	2773
3237	5093	2771
3238	5095	2770
3239	5096	2768
3240	5097	2766
3241	5099	2765
3242	5101	2763
3243	5103	2762
3244	5104	2760
3245	5105	2759
3246	5107	2757
3247	5108	2755
3248	5110	2753
3249	5111	2752
3250	5112	2750
3251	5114	2748
3252	5115	2747
3253	5117	2745
3254	5119	2744
3255	5120	2742
3256	5122	2741
3257	5123	2739
3258	5125	2738
3259	5127	2736
3260	5129	2735
3261	5131	2733
3262	5133	2732
3263	5134	2731
3264	5136	2729
3265	5138	2728
3266	5140	2726
3267	5141	2725
3268	5143	2723
3269	5144	2721
3270	5146	2720
3271	5148	2718
3272	5150	2717
3273	5151	2715
3274	5153	2714
3275	5154	2712
3276	5156	2711
