iter	Logloss
256	0.03863222082
257	0.03841808611
258	0.03822860989
259	0.03802570724
260	0.03787488988
261	0.03761718321
262	0.03741773714
263	0.0373254307
264	0.03717429758
265	0.03691478173
266	0.03675067994
267	0.03662521194
268	0.0364997399
269	0.03632411762
270	0.03618834253
271	0.03604339108
272	0.03583837712
273	0.03563381366
274	0.03546427764
275	0.03528163618
276	0.03511290105
277	0.03491762509
278	0.03477357355
279	0.03455025289
280	0.03442816762
281	0.0342676522
282	0.03411705076
283	0.03393810492
284	0.03376906609
285	0.03364003646
286	0.03345791924
287	0.03331881951
288	0.03312103679
289	0.03300471261
290	0.03289851423
291	0.03276696899
292	0.03263500195
293	0.0324144131
294	0.03226605534
295	0.03214311084
296	0.03199175562
297	0.03185046717
298	0.03164544248
299	0.03158533725
300	0.03142643536
301	0.0312847073
302	0.03113990149
303	0.03097262402
304	0.03086941076
305	0.03079553571
306	0.03067878955
307	0.03052847186
308	0.03037070654
309	0.03023478744
310	0.03005888554
311	0.02992756145
312	0.02979284688
313	0.02965314472
314	0.02954756812
315	0.02946959434
316	0.02939563812
317	0.02927483625
318	0.02919849575
319	0.02905120975
320	0.02897713317
321	0.02888492346
322	0.02874939112
323	0.02860471567
324	0.02849726522
325	0.02836035392
326	0.02829207814
327	0.02822291282
328	0.02807739213
329	0.02798969159
330	0.02785129365
331	0.02769297394
332	0.02761103388
333	0.02751947592
334	0.02744327791
335	0.02735834939
336	0.02723337397
337	0.02714113693
338	0.02702175662
339	0.02692522441
340	0.0267819398
341	0.02669057091
342	0.02658604966
343	0.02647206805
344	0.0263802088
345	0.02626728731
346	0.02615290776
347	0.0260493878
348	0.02594755015
349	0.0258633409
350	0.02575360956
351	0.02563116327
352	0.02552408283
353	0.02544103328
354	0.02535162363
355	0.02525428657
356	0.02514613004
357	0.02501536353
358	0.02496634437
359	0.02494609084
360	0.02487453322
361	0.02478833459
362	0.02472503821
363	0.02467150265
364	0.02461143364
365	0.02455146253
366	0.02448275879
367	0.02440830613
368	0.02429062248
369	0.02420428892
370	0.02410961884
371	0.02402484289
372	0.02391349599
373	0.02381340923
374	0.02372647263
375	0.02366336482
376	0.02356900435
377	0.0234762166
378	0.02337475897
379	0.02329842422
380	0.02322325863
381	0.02311767796
382	0.02303281078
383	0.0229643604
384	0.02290498465
385	0.02283763591
386	0.02274528059
387	0.02265327549
388	0.02253387081
389	0.02245836846
390	0.02235635418
391	0.0222582762
392	0.02221811828
393	0.02208937175
394	0.02200569844
395	0.02195185869
396	0.02188301808
397	0.02180175841
398	0.02172140794
399	0.02170509537
400	0.02164418618
401	0.02154453474
402	0.02147735163
403	0.02146822011
404	0.02141004732
405	0.02134933415
406	0.02125899327
407	0.02119084781
408	0.02118236181
409	0.02111893969
410	0.0210561125
411	0.0209678768
412	0.02090167928
413	0.02086306345
414	0.02076579818
415	0.02071963311
416	0.02064813534
417	0.0206005739
418	0.02051690038
419	0.020426734
420	0.02033473529
421	0.02029477308
422	0.02022489456
423	0.02014939283
424	0.02008940438
425	0.02000271376
426	0.01989822071
427	0.01986083984
428	0.01981122701
429	0.01973748049
430	0.01967390045
431	0.01962855107
432	0.01959641125
433	0.01955714565
434	0.01947964437
435	0.01943872043
436	0.0193959631
437	0.01931179214
438	0.01924531281
439	0.01921845297
440	0.01918225572
441	0.01912724467
442	0.01906493487
443	0.01902381888
444	0.01897998712
445	0.0188858745
446	0.01881558825
447	0.01874605087
448	0.01867155545
449	0.0186045756
450	0.01851858584
451	0.01848261674
452	0.01839075712
453	0.01835515168
454	0.01832492193
455	0.01826309929
456	0.01819263133
457	0.01813621174
458	0.01807868124
459	0.01802501967
460	0.01799862375
461	0.01797065977
462	0.01792504499
463	0.01787772322
464	0.01783813027
465	0.01778774946
466	0.01770708521
467	0.0176521546
468	0.01759963172
469	0.01758060386
470	0.01751814011
471	0.01746815742
472	0.01743409308
473	0.01738941042
474	0.01731898335
475	0.01729663093
476	0.01729354896
477	0.01725811203
478	0.01720805536
479	0.01715464295
480	0.01710365305
481	0.01708631244
482	0.01706603572
483	0.01700512223
484	0.01695905968
485	0.01691216093
486	0.01685765091
487	0.01678778663
488	0.01675793894
489	0.01670699179
490	0.01664193219
491	0.01661447279
492	0.01656085188
493	0.01654224702
494	0.01649917317
495	0.01645524782
496	0.01638935526
497	0.01633663459
498	0.01629720392
499	0.01627399453
500	0.01623309593
501	0.01616366928
502	0.01610167618
503	0.0160502718
504	0.0160213877
505	0.01597835613
506	0.01595937541
507	0.01591444781
508	0.01586289099
509	0.01580844738
510	0.01576827867
511	0.01571695554
512	0.015675304
513	0.01562730436
514	0.01557013883
515	0.01554867537
516	0.01550836388
517	0.01544047289
518	0.0154378692
519	0.01538258147
520	0.01536482508
521	0.01531650028
522	0.01530387386
523	0.01525973645
524	0.01523931694
525	0.01522590194
526	0.01518285868
527	0.01512930373
528	0.01505620904
529	0.01499237449
530	0.01495058549
531	0.01491336196
532	0.01490477011
533	0.01487459048
534	0.01480425866
535	0.01476412757
536	0.01470771172
537	0.01467082045
538	0.01464686805
539	0.01459759159
540	0.01456749479
541	0.01454384708
542	0.01448894165
543	0.01446253615
544	0.01444418044
545	0.01440876368
546	0.01437815554
547	0.01433338885
548	0.01428806545
549	0.01425469728
550	0.01421912289
551	0.0141729163
552	0.01413552737
553	0.01412803142
554	0.01411202216
555	0.01409353665
556	0.0140445045
557	0.01400598295
558	0.01397383102
559	0.01390552531
560	0.01388106786
561	0.01385685261
562	0.01381037414
563	0.01376307588
564	0.01372548763
565	0.0136858211
566	0.01364825186
567	0.01361038689
568	0.01356380302
569	0.01355555788
570	0.01354251347
571	0.01350616597
572	0.01346722285
573	0.0134257132
574	0.01337892647
575	0.01333826623
576	0.01333282035
577	0.01328816038
578	0.01326732955
579	0.01322316507
580	0.01319963206
581	0.01318054835
582	0.01313249533
583	0.01310453419
584	0.01308358833
585	0.01303701109
586	0.01302967908
587	0.01300120392
588	0.01298002073
589	0.01294829814
590	0.01290308467
591	0.01287867902
592	0.01281703079
593	0.01280632876
594	0.01276112946
595	0.01271990367
596	0.01266656696
597	0.01265662991
598	0.01264408547
599	0.01261433603
600	0.01258378796
601	0.01255451666
602	0.01252249116
603	0.01248376806
604	0.0124512559
605	0.01243482224
606	0.01239733032
607	0.01236280997
608	0.01233612045
609	0.01230585781
610	0.01228170753
611	0.01223991815
612	0.01223615943
613	0.01220320321
614	0.01218052546
615	0.01217693876
616	0.01216392665
617	0.01212975272
618	0.01210262776
619	0.01208022688
620	0.01207625748
621	0.01205476599
622	0.01203457974
623	0.01201445419
624	0.01198139439
625	0.01195707161
626	0.01194947191
627	0.01192099644
628	0.0119095716
629	0.0119005739
630	0.01185030603
631	0.0118304471
632	0.01180997276
633	0.01180489649
634	0.01177413315
635	0.01176647945
636	0.01175727857
637	0.01174874109
638	0.01172345103
639	0.01172047419
640	0.01169136142
641	0.01166115335
642	0.01163831294
643	0.01159952844
644	0.01156695117
645	0.01154901378
646	0.01151881522
647	0.01150668825
648	0.01146817721
649	0.01142877123
650	0.01140539022
651	0.01136976472
652	0.01134066558
653	0.01130016466
654	0.01127239332
655	0.01126695167
656	0.01125945211
657	0.01125061473
658	0.01124163063
659	0.0112004144
660	0.01119849678
661	0.01116427081
662	0.01114241989
663	0.01109106339
664	0.01104476021
665	0.01100383949
666	0.01098092782
667	0.01097700917
668	0.01095060309
669	0.01093033406
670	0.01091461774
671	0.01088036807
672	0.01083476516
673	0.0108321978
674	0.01080967269
675	0.01078759019
676	0.0107536254
677	0.01073877282
678	0.01073024578
679	0.01070768987
680	0.01068463153
681	0.01065858362
682	0.01065376836
683	0.01064560752
684	0.01062226904
685	0.01061411935
686	0.01060933265
687	0.01057607077
688	0.01055867576
689	0.010551667
690	0.01052834164
691	0.01049669448
692	0.01045100551
693	0.010400887
694	0.01037903494
695	0.01035350249
696	0.01033070176
697	0.010326469
698	0.0103107284
699	0.01029954912
700	0.01026664229
701	0.01023980879
702	0.01021141464
703	0.01020503997
704	0.01017887843
705	0.0101738757
706	0.01014579182
707	0.0101390991
708	0.01012949857
709	0.01012164128
710	0.01008714741
711	0.01005221183
712	0.01004621689
713	0.01004341636
714	0.01001783985
715	0.009988935061
716	0.009964202171
717	0.009958289158
718	0.009953635017
719	0.00994951985
720	0.009921049989
721	0.009919051252
722	0.009912755772
723	0.009876658975
724	0.00987128841
725	0.009864516789
726	0.009829667036
727	0.009807858335
728	0.009791830011
729	0.00977066977
730	0.009768776491
731	0.009748636946
732	0.009726917544
733	0.009724332128
734	0.009700494658
735	0.00969570503
736	0.009676541547
737	0.009638757527
738	0.009612510217
739	0.009590765543
740	0.009563809187
741	0.009530508995
742	0.009528852898
743	0.0095124277
744	0.009489038561
745	0.009477949612
746	0.009452678214
747	0.009447363612
748	0.009443541646
749	0.009427511135
750	0.009424523905
751	0.009403497555
752	0.009397623079
753	0.009396630754
754	0.009390297313
755	0.009371345383
756	0.009345526838
757	0.009332761174
758	0.009314726747
759	0.009289368599
760	0.009269282542
761	0.009240400017
762	0.009236161595
763	0.009209129602
764	0.009181219317
765	0.009164117862
766	0.009158481795
767	0.009124195081
768	0.009118354518
769	0.009117200028
770	0.009086489247
771	0.009085596768
772	0.009075723142
773	0.009049224906
774	0.009046397679
775	0.009025448227
776	0.009021829326
777	0.009019283474
778	0.009000217467
779	0.008992953378
780	0.008969276263
781	0.008943559283
782	0.008934066722
783	0.008911191678
784	0.008908257247
785	0.008878233053
786	0.008876792484
787	0.008874297903
788	0.008850498901
789	0.008845856652
790	0.008822948274
791	0.008820815641
792	0.008808347661
793	0.008781129281
794	0.008776983298
795	0.008768650953
796	0.008748686453
797	0.008746235363
798	0.008741931692
799	0.008739718743
800	0.008737329319
801	0.008713560894
802	0.008687511344
803	0.008662500157
804	0.008651933306
805	0.008629875552
806	0.008629042182
807	0.008626650216
808	0.008616236373
809	0.008597828466
810	0.008594013272
811	0.008591771675
812	0.008569980836
813	0.008547310212
814	0.008529265104
815	0.00851716565
816	0.008515748145
817	0.00847932903
818	0.008462270705
819	0.008440153824
820	0.008428476129
821	0.008424631589
822	0.008399827734
823	0.008379097683
824	0.008374471662
825	0.008369613187
826	0.008355072637
827	0.008342872747
828	0.008322258724
829	0.008321475449
830	0.008306037418
831	0.00830203028
832	0.008300153713
833	0.008283709436
834	0.008279515813
835	0.008266215629
836	0.008249769956
837	0.008245784711
838	0.00822358024
839	0.008207859145
840	0.008204867781
841	0.008187461579
842	0.008161173452
843	0.00815893458
844	0.00815700548
845	0.008139154875
846	0.008121382314
847	0.008109372804
848	0.008107349465
849	0.008085876679
850	0.008065341523
851	0.008064351895
852	0.008038301109
853	0.008023012408
854	0.008002502017
855	0.008000756828
856	0.00798758361
857	0.007985668856
858	0.007966874257
859	0.007949684185
860	0.007948673412
861	0.007929327243
862	0.007910381532
863	0.007898483918
864	0.007888280831
865	0.007881935573
866	0.007853913009
867	0.007849705894
868	0.007829384882
869	0.007827159912
870	0.007806836104
871	0.00779580076
872	0.007792804951
873	0.007773898454
874	0.00776078897
875	0.00774223889
876	0.007728585969
877	0.007720152114
878	0.007712554749
879	0.00769695909
880	0.007679212221
881	0.007665273809
882	0.007645880837
883	0.007642491674
884	0.007624497353
885	0.007613891008
886	0.007604405787
887	0.007594720217
888	0.007579004229
889	0.007576056069
890	0.007565414939
891	0.00754763033
892	0.007529376416
893	0.007510921211
894	0.007493378854
895	0.007476584224
896	0.007465628967
897	0.007456623478
898	0.007427907005
899	0.007420280807
900	0.007401947171
901	0.007394602161
902	0.007374526806
903	0.007362926753
904	0.007351175136
905	0.007333441637
906	0.007323021711
907	0.007312702977
908	0.007295953677
909	0.007293419868
910	0.007279932991
911	0.007277854852
912	0.007255964531
913	0.007240850277
914	0.007227804827
915	0.007210480407
916	0.007207846145
917	0.007193408519
918	0.007180156901
919	0.007178712977
920	0.007163075308
921	0.007159978595
922	0.00715111516
923	0.007141084753
924	0.007125262055
925	0.007121919301
926	0.007110287866
927	0.007094647369
928	0.007086035825
929	0.007082974538
930	0.00706725652
931	0.007059905534
932	0.007044129608
933	0.007035420026
934	0.007026881303
935	0.007011312491
936	0.007000734567
937	0.006991220476
938	0.006975753471
939	0.006974839787
940	0.006958508373
941	0.006943273873
942	0.00692987461
943	0.006919585691
944	0.006909444765
945	0.00689643651
946	0.006887079748
947	0.006885712605
948	0.00687253722
949	0.006857731178
950	0.006854467437
951	0.006845197354
952	0.006842984929
953	0.006835379391
954	0.006832400044
955	0.006817989063
956	0.006815327823
957	0.00680093819
958	0.006786599694
959	0.006774188989
960	0.006764887367
961	0.006756813862
962	0.006748971864
963	0.006740222733
964	0.006725876419
965	0.006707937804
966	0.006702855038
967	0.0066945892
968	0.006679817747
969	0.006672227059
970	0.006670045149
971	0.006667721173
972	0.006656292305
973	0.006646868156
974	0.006635396473
975	0.006623228922
976	0.006614251037
977	0.006600589198
978	0.006586931451
979	0.00657813365
980	0.006566403745
981	0.006564964955
982	0.006550595212
983	0.006541368453
984	0.006529450444
985	0.006515379298
986	0.00649921513
987	0.006485394362
988	0.006469302782
989	0.006460417579
990	0.006447396934
991	0.006440444713
992	0.006437426544
993	0.006429973104
994	0.006425422273
995	0.006417731896
996	0.00641544026
997	0.006401880271
998	0.00638424921
999	0.006370946039
1000	0.006362311568
1001	0.006359692229
1002	0.006357748143
1003	0.006354890043
1004	0.006343012566
1005	0.006329747237
1006	0.006318219075
1007	0.006310371906
1008	0.006302688083
1009	0.006289966621
1010	0.006287404216
1011	0.006275589581
1012	0.006262700009
1013	0.006254687386
1014	0.006248196101
1015	0.006238212231
1016	0.006234121215
1017	0.006223074299
1018	0.00621749209
1019	0.006216368797
1020	0.006213862266
1021	0.006201561523
1022	0.006194011743
1023	0.006192439353
1024	0.006191436297
1025	0.006184743299
1026	0.006174712382
1027	0.006172901677
1028	0.006172261659
1029	0.006170057611
1030	0.006163141276
1031	0.006157732601
1032	0.006155736613
1033	0.006153168829
1034	0.006138529875
1035	0.006131785948
1036	0.006127818769
1037	0.006116493033
1038	0.006104587689
1039	0.006094787217
1040	0.006092866115
1041	0.006090665749
1042	0.006078360272
1043	0.006076079965
1044	0.006069528333
1045	0.006065704313
1046	0.006054172777
1047	0.006050313896
1048	0.006039320851
1049	0.006027591899
1050	0.006022866197
1051	0.006015860917
1052	0.006003489176
1053	0.005991791176
1054	0.005989958096
1055	0.005978118208
1056	0.005962498252
1057	0.005948756297
1058	0.005937328484
1059	0.005928024337
1060	0.005922578313
1061	0.005916129453
1062	0.005914435873
1063	0.005902941324
1064	0.005896432529
1065	0.005884362315
1066	0.005877139234
1067	0.005868099269
1068	0.005856955315
1069	0.005845840823
1070	0.005844251643
1071	0.005831010381
1072	0.005827286102
1073	0.005819895117
1074	0.005816609474
1075	0.005809069745
1076	0.005804009549
1077	0.005800470671
1078	0.005791649261
1079	0.005789490657
1080	0.005784229804
1081	0.005773328078
1082	0.005771805553
1083	0.005758997434
1084	0.005744997866
1085	0.005733123969
1086	0.005720443152
1087	0.005715946223
1088	0.005706724344
1089	0.005705114735
1090	0.005702788042
1091	0.005690131067
1092	0.005683547216
1093	0.005671082782
1094	0.0056698079
1095	0.005661622987
1096	0.005654615872
1097	0.005653158515
1098	0.005641573833
1099	0.005631481946
1100	0.005620274327
1101	0.005607366759
1102	0.005600253516
1103	0.005588945331
1104	0.005578896681
1105	0.005572808108
1106	0.005566214889
1107	0.005562903691
1108	0.005561484698
1109	0.005550645693
1110	0.00554922948
1111	0.005539537052
1112	0.005536310769
1113	0.005526444011
1114	0.00551579821
1115	0.005499027741
1116	0.005493106461
1117	0.005483701688
1118	0.0054802544
1119	0.005469251943
1120	0.005463432747
1121	0.005461649214
1122	0.005457436439
1123	0.005445149995
1124	0.005438692584
1125	0.00543233116
1126	0.005423150028
1127	0.005413817519
1128	0.005404520997
1129	0.005398224355
1130	0.005387708147
1131	0.005385840281
1132	0.005384448336
1133	0.005382672453
1134	0.005372595574
1135	0.005368307781
1136	0.005358652464
1137	0.005349029735
1138	0.005340666405
1139	0.005331629158
1140	0.005329821484
1141	0.005320236493
1142	0.005310182208
1143	0.005301166707
1144	0.00529107882
1145	0.005288090013
1146	0.005278849767
1147	0.005270023784
1148	0.00526031268
1149	0.005251442268
1150	0.005250140362
1151	0.005238763145
1152	0.005229587626
1153	0.005220129773
1154	0.005214391436
1155	0.005204982408
1156	0.005195775582
1157	0.005191313786
1158	0.005190018172
1159	0.005184737514
1160	0.005183506417
1161	0.005174411804
1162	0.00516589377
1163	0.005157294621
1164	0.005148188709
1165	0.00513899964
1166	0.005130183607
1167	0.005120981552
1168	0.005120067899
1169	0.005111842012
1170	0.005102940965
1171	0.005092459587
1172	0.005087230177
1173	0.005085923257
1174	0.00507719256
1175	0.005066731629
1176	0.005058743983
1177	0.005052049869
1178	0.005043200468
1179	0.005034382508
1180	0.005031990574
1181	0.005017814894
1182	0.005013336911
1183	0.005007265648
1184	0.004997158555
1185	0.004990700513
1186	0.004982905812
1187	0.004971165805
1188	0.004965678115
1189	0.004957987506
1190	0.004948206238
1191	0.004946805006
1192	0.004938581592
1193	0.004936435337
1194	0.004931051009
1195	0.004927184256
1196	0.004921503129
1197	0.004915728375
1198	0.00490393728
1199	0.004895963221
1200	0.004886543083
1201	0.004875153487
1202	0.004869825432
1203	0.004867178012
1204	0.004856984107
1205	0.004855925229
1206	0.00485060256
1207	0.004840893421
1208	0.004832569535
1209	0.004827458342
1210	0.004816239688
1211	0.004814615303
1212	0.004806150333
1213	0.004798278437
1214	0.004793753745
1215	0.004793713428
1216	0.004790342502
1217	0.004787220123
1218	0.004782389107
1219	0.004775594577
1220	0.004767665613
1221	0.00476515392
1222	0.004756095544
1223	0.004756089778
1224	0.004746716422
1225	0.004735756872
1226	0.004729983999
1227	0.004722457009
1228	0.004714639018
1229	0.0047040321
1230	0.004696487627
1231	0.004691275634
1232	0.004680785455
1233	0.004673204577
1234	0.004673205959
1235	0.004665555783
1236	0.004658958845
1237	0.00464869591
1238	0.00463837944
1239	0.004636157212
1240	0.004632623863
1241	0.004625121129
1242	0.004615150397
1243	0.00460886538
1244	0.004608052031
1245	0.004600599839
1246	0.00460023986
1247	0.004592963001
1248	0.004586226093
1249	0.004578552182
1250	0.004571140957
1251	0.004569266066
1252	0.004569267034
1253	0.004562381447
1254	0.004555698668
1255	0.004548940252
1256	0.00454894113
1257	0.004539136912
1258	0.004538157893
1259	0.004529642342
1260	0.004528248861
1261	0.004527938629
1262	0.004521535301
1263	0.00451912136
1264	0.004517201598
1265	0.004516929002
1266	0.004515734523
1267	0.004515103329
1268	0.00450558535
1269	0.0044983611
1270	0.004491307731
1271	0.004487132726
1272	0.004482242313
1273	0.004475244502
1274	0.004465895105
1275	0.004465889049
1276	0.004465228049
1277	0.004465258889
1278	0.004458293155
1279	0.00445816119
1280	0.00445751902
1281	0.004449355857
1282	0.004441841961
1283	0.004441322263
1284	0.004435228685
1285	0.004428428857
1286	0.004422609984
1287	0.004415589419
1288	0.004415560337
1289	0.004411523937
1290	0.004407339807
1291	0.004407228093
1292	0.004403017565
1293	0.004402743594
1294	0.004393609657
1295	0.004389270678
1296	0.004384220125
1297	0.004378246405
1298	0.004372459156
1299	0.004370759268
1300	0.004364132597
1301	0.004356252151
1302	0.004349124197
1303	0.004342498434
1304	0.004337407801
1305	0.004335781547
1306	0.004335259265
1307	0.004334572776
1308	0.004328869622
1309	0.004324677723
1310	0.004321369725
1311	0.004315112227
1312	0.00430714264
1313	0.004304571854
1314	0.004294642917
1315	0.004288249257
1316	0.00428779034
1317	0.004287789814
1318	0.00428139777
1319	0.004272800703
1320	0.004272763311
1321	0.004272786431
1322	0.004271517312
1323	0.004262316587
1324	0.004253849871
1325	0.004252623446
1326	0.004251375476
1327	0.004245685628
1328	0.004239220414
1329	0.004228359516
1330	0.004222075444
1331	0.004214593101
1332	0.004213007842
1333	0.004213007258
1334	0.004211739343
1335	0.004211740759
1336	0.004210381706
1337	0.004201880226
1338	0.004201890895
1339	0.004200525826
1340	0.004193152075
1341	0.004191966897
1342	0.004186688703
1343	0.004185874591
1344	0.004183532964
1345	0.004177020013
1346	0.004176547913
1347	0.004175694679
1348	0.004175684478
1349	0.004173439186
1350	0.004172203911
1351	0.004170818509
1352	0.004165476982
1353	0.004159357467
1354	0.004154165624
1355	0.00414764638
1356	0.004146362098
1357	0.004146356115
1358	0.004145332694
1359	0.004143142432
1360	0.004143103025
1361	0.004142754126
1362	0.004142225392
1363	0.004136531736
1364	0.004131291999
1365	0.004131226704
1366	0.004130365584
1367	0.004130337523
1368	0.004124379738
1369	0.004116403664
1370	0.004110318791
1371	0.004110250134
1372	0.004108916674
1373	0.004107335449
1374	0.004106094705
1375	0.004099770995
1376	0.004091340312
1377	0.004087467651
1378	0.004087506835
1379	0.004087036169
1380	0.004087047087
1381	0.00408110902
1382	0.004081103921
1383	0.004081106196
1384	0.004079823984
1385	0.004074748436
1386	0.004073690674
1387	0.004073301715
1388	0.004072685834
1389	0.004072142301
1390	0.004066055161
1391	0.004060542751
1392	0.004053427436
1393	0.004048431075
1394	0.004047595305
1395	0.004046343016
1396	0.004041397971
1397	0.004033766638
1398	0.004029873493
1399	0.004024997841
1400	0.00402502891
1401	0.004024946275
1402	0.004023778291
1403	0.004013891076
1404	0.004006989423
1405	0.004006988978
1406	0.004005709742
1407	0.004000858929
1408	0.003993803657
1409	0.003993801099
1410	0.003988116661
1411	0.003988116644
1412	0.003987388964
1413	0.00398636398
1414	0.003981540513
1415	0.0039786687
1416	0.003978222482
1417	0.003977943426
1418	0.003977200938
1419	0.003968809614
1420	0.00396879083
1421	0.003967775633
1422	0.003966879787
1423	0.003966749645
1424	0.003965577264
1425	0.003964451044
1426	0.003963368278
1427	0.00396183344
1428	0.003960941716
1429	0.003959773419
1430	0.003959306488
1431	0.003959265383
1432	0.003958018535
1433	0.003957999972
1434	0.003957879926
1435	0.003956825923
1436	0.003955991882
1437	0.003955961293
1438	0.003950386029
1439	0.00395038259
1440	0.003949247425
1441	0.003948752024
1442	0.003947679513
1443	0.003942593268
1444	0.00394210576
1445	0.003941856579
1446	0.003940711253
1447	0.003939336243
1448	0.003934565572
1449	0.003934095396
1450	0.003927290361
1451	0.003927306883
1452	0.00392606467
1453	0.003926000296
1454	0.003926032498
1455	0.003919380976
1456	0.003918353521
1457	0.003910994605
1458	0.003905270267
1459	0.00390530786
1460	0.003898817137
1461	0.003898839838
1462	0.003893356177
1463	0.003886245569
1464	0.003880287028
1465	0.00388034419
1466	0.003879581491
1467	0.003878295263
1468	0.003872657683
1469	0.003866326175
1470	0.003865267427
1471	0.003864801019
1472	0.003855476777
1473	0.003855494674
1474	0.003855496362
1475	0.003855447471
1476	0.003854428362
1477	0.003854196584
1478	0.003854016503
1479	0.003852894715
1480	0.003847882457
1481	0.003847047796
1482	0.003837796068
1483	0.003837464226
1484	0.003836564643
1485	0.003830324804
1486	0.003829922345
1487	0.003828794377
1488	0.003823101783
1489	0.003822588411
1490	0.003821933485
1491	0.003821909059
1492	0.00381761709
1493	0.003817639897
1494	0.003813933072
1495	0.003813953604
1496	0.00381323751
1497	0.003812721876
1498	0.003812287648
