iter	Passed	Remaining
541	7254	59670
542	7268	59657
543	7281	59646
544	7295	59634
545	7308	59619
546	7321	59606
547	7335	59594
548	7349	59586
549	7363	59575
550	7376	59557
551	7389	59542
552	7403	59533
553	7416	59518
554	7429	59502
555	7442	59486
556	7456	59474
557	7468	59454
558	7481	59441
559	7495	59425
560	7508	59413
561	7521	59397
562	7535	59384
563	7549	59376
564	7563	59367
565	7576	59352
566	7589	59336
567	7602	59320
568	7616	59308
569	7629	59298
570	7642	59281
571	7656	59267
572	7667	59241
573	7680	59222
574	7695	59223
575	7708	59207
576	7722	59194
577	7735	59182
578	7748	59168
579	7764	59172
580	7777	59157
581	7791	59145
582	7804	59132
583	7819	59124
584	7832	59112
585	7846	59099
586	7859	59085
587	7872	59070
588	7885	59053
589	7899	59043
590	7912	59030
591	7925	59015
592	7938	58995
593	7951	58977
594	7960	58937
595	7975	58930
596	7990	58933
597	8003	58916
598	8017	58905
599	8030	58891
600	8043	58874
601	8056	58860
602	8070	58845
603	8083	58829
604	8096	58814
605	8109	58801
606	8122	58787
607	8136	58773
608	8149	58757
609	8162	58740
610	8175	58730
611	8190	58724
612	8204	58713
613	8216	58695
614	8230	58680
615	8243	58665
616	8256	58652
617	8270	58644
618	8283	58629
619	8296	58612
620	8310	58598
621	8323	58583
622	8336	58572
623	8349	58555
624	8363	58545
625	8375	58518
626	8389	58511
627	8403	58500
628	8416	58485
629	8429	58470
630	8442	58454
631	8455	58442
632	8469	58428
633	8480	58400
634	8494	58392
635	8506	58369
636	8519	58353
637	8533	58340
638	8546	58326
639	8560	58317
640	8573	58302
641	8590	58315
642	8610	58347
643	8625	58342
644	8638	58328
645	8651	58311
646	8665	58301
647	8679	58289
648	8693	58279
649	8706	58267
650	8719	58253
651	8731	58229
652	8744	58210
653	8758	58204
654	8772	58191
655	8784	58172
656	8798	58160
657	8812	58151
658	8825	58138
659	8839	58126
660	8852	58111
661	8866	58098
662	8879	58083
663	8892	58070
664	8906	58058
665	8920	58048
666	8933	58037
667	8947	58027
668	8963	58029
669	8978	58023
670	8993	58021
671	9007	58013
672	9022	58008
673	9035	57995
674	9050	57990
675	9064	57982
676	9077	57966
677	9091	57954
678	9104	57936
679	9117	57920
680	9130	57907
681	9143	57893
682	9157	57879
683	9169	57861
684	9182	57845
685	9196	57831
686	9209	57814
687	9226	57826
688	9240	57815
689	9254	57808
690	9269	57803
691	9284	57802
692	9304	57826
693	9318	57817
694	9331	57800
695	9344	57785
696	9356	57763
697	9369	57747
698	9382	57730
699	9396	57722
700	9410	57711
701	9424	57701
702	9438	57688
703	9451	57673
704	9464	57659
705	9478	57651
706	9492	57638
707	9505	57626
708	9517	57601
709	9530	57586
710	9542	57563
711	9555	57549
712	9567	57528
713	9579	57501
714	9592	57488
715	9605	57471
716	9619	57459
717	9631	57440
718	9642	57413
719	9656	57402
720	9670	57389
721	9683	57378
722	9696	57363
723	9710	57350
724	9724	57338
725	9737	57325
726	9750	57309
727	9763	57294
728	9776	57277
729	9789	57264
730	9802	57248
731	9816	57237
732	9830	57225
733	9845	57221
734	9859	57209
735	9873	57201
736	9887	57193
737	9900	57177
738	9914	57164
739	9927	57148
740	9940	57136
741	9953	57121
742	9966	57104
743	9979	57086
744	9992	57071
745	10005	57055
746	10018	57038
747	10031	57024
748	10043	57004
749	10056	56988
750	10069	56972
751	10082	56954
752	10095	56941
753	10109	56927
754	10122	56911
755	10134	56893
756	10147	56877
757	10160	56861
758	10174	56848
759	10187	56833
760	10199	56817
761	10212	56799
762	10225	56785
763	10239	56774
764	10253	56763
765	10266	56749
766	10282	56746
767	10297	56741
768	10315	56754
769	10328	56740
770	10341	56726
771	10356	56717
772	10369	56704
773	10381	56680
774	10394	56665
775	10408	56655
776	10421	56642
777	10435	56628
778	10447	56607
779	10460	56595
780	10473	56580
781	10487	56568
782	10500	56553
783	10514	56540
784	10527	56525
785	10540	56509
786	10554	56498
787	10567	56484
788	10580	56467
789	10593	56453
790	10607	56441
791	10620	56428
792	10634	56415
793	10647	56402
794	10661	56392
795	10675	56382
796	10688	56367
797	10701	56350
798	10714	56334
799	10728	56322
800	10741	56311
801	10754	56296
802	10767	56279
803	10780	56264
804	10794	56249
805	10807	56237
806	10820	56221
807	10833	56205
808	10846	56189
809	10861	56184
810	10874	56168
811	10887	56151
812	10897	56124
813	10909	56102
814	10922	56088
815	10936	56075
816	10949	56063
817	10963	56048
818	10976	56033
819	10988	56016
820	11001	56000
821	11014	55982
822	11027	55970
823	11041	55958
824	11054	55943
825	11067	55925
826	11080	55910
827	11093	55898
828	11107	55886
829	11120	55871
830	11133	55857
831	11146	55840
832	11159	55825
833	11172	55809
834	11185	55793
835	11198	55779
836	11211	55763
837	11224	55747
838	11236	55725
839	11249	55713
840	11263	55699
841	11277	55689
842	11290	55674
843	11303	55660
844	11317	55649
845	11330	55635
846	11343	55620
847	11357	55609
848	11371	55599
849	11385	55586
850	11398	55571
851	11411	55558
852	11424	55543
853	11436	55520
854	11450	55510
855	11463	55495
856	11476	55481
857	11489	55467
858	11503	55453
859	11516	55439
860	11529	55423
861	11542	55408
862	11555	55394
863	11568	55379
864	11581	55361
865	11594	55346
866	11607	55333
867	11621	55320
868	11634	55307
869	11648	55296
870	11661	55283
871	11674	55266
872	11686	55246
873	11699	55231
874	11713	55220
875	11726	55205
876	11739	55190
877	11752	55177
878	11767	55169
879	11781	55159
880	11796	55150
881	11810	55141
882	11823	55128
883	11836	55113
884	11851	55106
885	11865	55096
886	11878	55081
887	11891	55064
888	11904	55051
889	11918	55040
890	11931	55026
891	11945	55012
892	11958	55000
893	11972	54986
894	11984	54969
895	11996	54946
896	12008	54929
897	12022	54916
898	12034	54899
899	12047	54884
900	12062	54876
901	12075	54863
902	12089	54849
903	12102	54836
904	12116	54827
905	12130	54813
906	12143	54799
907	12156	54783
908	12169	54767
909	12182	54754
910	12195	54739
911	12208	54726
912	12222	54711
913	12248	54754
914	12260	54738
915	12275	54729
916	12288	54717
917	12302	54702
918	12313	54681
919	12326	54667
920	12340	54653
921	12354	54642
922	12368	54632
923	12381	54617
924	12394	54604
925	12408	54591
926	12421	54575
927	12434	54560
928	12447	54547
929	12461	54535
930	12475	54526
931	12489	54516
932	12503	54503
933	12517	54491
934	12532	54484
935	12546	54473
936	12559	54461
937	12573	54450
938	12587	54436
939	12600	54424
940	12613	54408
941	12627	54395
942	12640	54381
943	12653	54367
944	12666	54352
945	12680	54341
946	12695	54332
947	12706	54312
948	12719	54296
949	12732	54282
950	12746	54269
951	12759	54254
952	12773	54244
953	12784	54221
954	12798	54207
955	12809	54185
956	12822	54171
957	12836	54158
958	12850	54148
959	12865	54143
960	12879	54131
961	12894	54123
962	12907	54110
963	12920	54094
964	12933	54079
965	12946	54065
966	12960	54052
967	12975	54045
968	12988	54033
969	13002	54019
970	13015	54006
971	13029	53995
972	13042	53978
973	13055	53963
974	13069	53951
975	13082	53936
976	13095	53923
977	13109	53912
978	13122	53898
979	13135	53884
980	13149	53872
981	13163	53859
982	13176	53846
983	13190	53833
984	13203	53819
985	13216	53805
986	13228	53783
987	13240	53767
988	13253	53752
989	13267	53738
990	13280	53726
991	13294	53715
992	13308	53703
993	13321	53689
994	13336	53679
995	13350	53671
996	13363	53653
997	13376	53641
998	13391	53631
999	13404	53619
1000	13417	53604
1001	13431	53590
1002	13444	53576
1003	13457	53561
1004	13470	53545
1005	13483	53531
1006	13496	53516
1007	13508	53496
1008	13520	53480
1009	13534	53467
1010	13547	53451
1011	13560	53437
1012	13573	53424
1013	13586	53409
1014	13599	53393
1015	13613	53380
1016	13625	53363
1017	13639	53352
1018	13652	53338
1019	13663	53314
1020	13676	53297
1021	13687	53277
1022	13702	53269
1023	13715	53253
1024	13729	53242
1025	13743	53231
1026	13756	53216
1027	13769	53203
1028	13783	53191
1029	13796	53177
1030	13809	53162
1031	13821	53142
1032	13834	53129
1033	13848	53116
1034	13862	53104
1035	13876	53093
1036	13889	53079
1037	13902	53065
1038	13916	53053
1039	13927	53032
1040	13941	53021
1041	13955	53010
1042	13969	52999
1043	13983	52987
1044	13998	52979
1045	14012	52969
1046	14026	52957
1047	14039	52944
1048	14052	52926
1049	14065	52914
1050	14078	52899
1051	14092	52886
1052	14105	52871
1053	14119	52860
1054	14132	52845
1055	14145	52831
1056	14159	52819
1057	14172	52806
1058	14186	52793
1059	14200	52782
1060	14213	52768
1061	14226	52753
1062	14239	52739
1063	14252	52724
1064	14266	52710
1065	14279	52698
1066	14292	52684
1067	14306	52670
1068	14319	52657
1069	14332	52642
1070	14343	52619
1071	14357	52610
1072	14371	52597
1073	14385	52585
1074	14400	52576
1075	14415	52570
1076	14428	52557
1077	14442	52543
1078	14454	52526
1079	14469	52517
1080	14481	52500
1081	14495	52487
1082	14508	52475
1083	14522	52461
1084	14535	52446
1085	14548	52432
1086	14561	52417
1087	14575	52406
1088	14588	52393
1089	14602	52380
1090	14615	52365
1091	14628	52352
1092	14641	52337
1093	14654	52323
1094	14668	52311
1095	14681	52295
1096	14693	52277
1097	14706	52264
1098	14719	52249
1099	14732	52235
1100	14745	52220
1101	14759	52208
1102	14778	52213
1103	14792	52203
1104	14806	52192
1105	14819	52177
1106	14833	52164
1107	14846	52149
1108	14860	52137
1109	14873	52123
1110	14886	52109
1111	14899	52095
1112	14912	52079
1113	14926	52067
1114	14939	52052
1115	14952	52037
1116	14965	52023
1117	14978	52009
1118	14996	52011
1119	15009	51997
1120	15023	51984
1121	15037	51976
1122	15052	51966
1123	15066	51956
1124	15080	51942
1125	15093	51930
1126	15107	51916
1127	15120	51901
1128	15133	51888
1129	15146	51873
1130	15159	51859
1131	15173	51848
1132	15187	51837
1133	15202	51826
1134	15213	51805
1135	15226	51792
1136	15238	51773
1137	15249	51752
1138	15263	51741
1139	15276	51727
1140	15290	51713
1141	15303	51699
1142	15316	51685
1143	15330	51672
1144	15342	51656
1145	15356	51643
1146	15370	51632
1147	15383	51616
1148	15396	51603
1149	15411	51593
1150	15424	51580
1151	15437	51565
1152	15450	51550
1153	15463	51536
1154	15478	51526
1155	15493	51519
1156	15506	51506
1157	15519	51491
1158	15532	51475
1159	15545	51461
1160	15558	51447
1161	15572	51434
1162	15585	51420
1163	15600	51410
1164	15614	51399
1165	15628	51390
1166	15643	51379
1167	15657	51370
1168	15675	51371
1169	15690	51362
1170	15703	51348
1171	15714	51327
1172	15727	51313
1173	15742	51303
1174	15755	51289
1175	15769	51276
1176	15784	51269
1177	15798	51257
1178	15812	51245
1179	15825	51232
1180	15838	51217
1181	15851	51202
1182	15866	51194
1183	15880	51183
1184	15895	51172
1185	15908	51159
1186	15921	51145
1187	15934	51130
1188	15948	51118
1189	15962	51105
1190	15974	51089
1191	15989	51079
1192	16003	51069
1193	16019	51063
1194	16032	51048
1195	16045	51033
1196	16061	51027
1197	16074	51013
1198	16088	51001
1199	16101	50986
1200	16114	50973
1201	16128	50961
1202	16140	50944
1203	16153	50930
1204	16166	50915
1205	16180	50903
1206	16193	50889
1207	16207	50877
1208	16219	50860
1209	16233	50848
1210	16247	50835
1211	16261	50824
1212	16275	50811
1213	16291	50805
1214	16305	50793
1215	16318	50779
1216	16332	50770
1217	16346	50758
1218	16360	50744
1219	16373	50731
1220	16386	50717
1221	16400	50705
1222	16414	50694
1223	16428	50681
1224	16441	50666
1225	16454	50652
1226	16468	50638
1227	16481	50626
1228	16496	50616
1229	16510	50604
1230	16523	50591
1231	16535	50572
1232	16548	50557
1233	16562	50545
1234	16573	50526
1235	16586	50511
1236	16599	50495
1237	16612	50480
1238	16625	50467
1239	16639	50456
1240	16653	50442
1241	16666	50429
1242	16680	50416
1243	16693	50401
1244	16707	50389
1245	16720	50376
1246	16733	50362
1247	16747	50350
1248	16762	50340
1249	16773	50320
1250	16787	50307
1251	16800	50294
1252	16813	50280
1253	16827	50267
1254	16841	50254
1255	16854	50240
1256	16868	50229
1257	16882	50217
1258	16895	50204
1259	16909	50190
1260	16922	50175
1261	16935	50162
1262	16948	50148
1263	16962	50135
1264	16975	50121
1265	16988	50107
1266	17002	50094
1267	17015	50080
1268	17028	50066
1269	17042	50054
1270	17056	50040
1271	17068	50025
1272	17081	50009
1273	17094	49995
1274	17108	49984
1275	17121	49969
1276	17134	49954
1277	17147	49939
1278	17160	49924
1279	17173	49911
1280	17187	49898
1281	17200	49885
1282	17214	49872
1283	17227	49857
1284	17241	49846
1285	17256	49836
1286	17270	49825
1287	17284	49813
1288	17298	49802
1289	17312	49790
1290	17326	49777
1291	17339	49763
1292	17352	49749
1293	17365	49735
1294	17379	49721
1295	17392	49707
1296	17405	49693
1297	17419	49681
1298	17431	49664
1299	17446	49654
1300	17460	49642
1301	17473	49629
1302	17486	49615
1303	17499	49600
1304	17512	49584
1305	17525	49570
1306	17538	49555
1307	17550	49539
1308	17563	49524
1309	17577	49511
1310	17590	49497
1311	17603	49481
1312	17616	49468
1313	17629	49452
1314	17642	49438
1315	17656	49427
1316	17670	49416
1317	17682	49399
1318	17696	49385
1319	17709	49371
1320	17722	49358
1321	17735	49343
1322	17749	49331
1323	17763	49319
1324	17776	49305
1325	17789	49290
1326	17802	49275
1327	17816	49262
1328	17829	49248
1329	17842	49235
1330	17856	49222
1331	17869	49209
1332	17884	49199
1333	17898	49187
1334	17912	49175
1335	17926	49164
1336	17941	49153
1337	17955	49141
1338	17968	49128
1339	17981	49114
1340	17995	49100
1341	18008	49087
1342	18021	49073
1343	18034	49058
1344	18047	49043
1345	18061	49030
1346	18075	49019
1347	18089	49007
1348	18103	48994
1349	18116	48981
1350	18129	48966
1351	18140	48946
1352	18153	48933
1353	18167	48919
1354	18180	48906
1355	18194	48893
1356	18207	48878
1357	18219	48863
1358	18233	48851
1359	18247	48837
1360	18260	48825
1361	18274	48811
1362	18287	48798
1363	18302	48787
1364	18316	48776
1365	18330	48765
1366	18345	48756
1367	18359	48744
1368	18373	48730
1369	18386	48717
1370	18399	48703
1371	18412	48689
1372	18427	48678
1373	18440	48665
1374	18454	48652
1375	18468	48639
1376	18481	48626
1377	18495	48614
1378	18509	48601
1379	18521	48586
1380	18535	48574
1381	18548	48559
1382	18562	48547
1383	18576	48534
1384	18587	48514
1385	18600	48500
1386	18614	48487
1387	18626	48472
1388	18640	48458
1389	18654	48446
1390	18667	48432
1391	18680	48419
1392	18694	48405
1393	18708	48394
1394	18722	48382
1395	18735	48369
1396	18749	48357
1397	18764	48347
1398	18778	48334
1399	18791	48320
1400	18805	48307
1401	18818	48293
1402	18831	48279
1403	18844	48265
1404	18858	48254
1405	18872	48242
1406	18887	48233
1407	18901	48220
1408	18916	48211
1409	18931	48200
1410	18945	48189
1411	18958	48175
1412	18972	48163
1413	18986	48151
1414	19001	48140
1415	19014	48126
1416	19027	48111
1417	19040	48096
1418	19053	48082
1419	19065	48065
1420	19078	48052
1421	19091	48038
1422	19105	48024
1423	19119	48014
1424	19134	48003
1425	19147	47989
1426	19161	47976
1427	19174	47962
1428	19188	47949
1429	19201	47935
1430	19214	47922
1431	19228	47910
1432	19242	47897
1433	19255	47882
1434	19267	47867
1435	19281	47854
1436	19295	47841
1437	19308	47828
1438	19322	47815
1439	19336	47804
1440	19350	47791
1441	19365	47781
1442	19379	47770
1443	19393	47759
1444	19411	47756
1445	19425	47744
1446	19438	47730
1447	19452	47717
1448	19465	47704
1449	19479	47689
1450	19492	47676
1451	19506	47663
1452	19520	47651
1453	19534	47641
1454	19548	47628
1455	19562	47616
1456	19574	47599
1457	19587	47585
1458	19601	47571
1459	19613	47557
1460	19626	47542
1461	19641	47530
1462	19654	47516
1463	19667	47502
1464	19680	47488
1465	19694	47476
1466	19708	47463
1467	19721	47450
1468	19735	47438
1469	19750	47428
1470	19764	47414
1471	19777	47400
1472	19790	47388
1473	19804	47374
1474	19817	47359
1475	19830	47345
1476	19843	47332
1477	19857	47319
1478	19870	47305
1479	19884	47293
1480	19897	47279
1481	19911	47265
1482	19924	47250
1483	19937	47236
1484	19951	47224
1485	19964	47211
1486	19979	47200
1487	19994	47190
1488	20008	47179
1489	20022	47166
1490	20035	47153
1491	20049	47140
1492	20062	47125
1493	20075	47111
1494	20088	47097
1495	20101	47083
1496	20115	47070
1497	20128	47056
1498	20142	47043
1499	20155	47030
1500	20179	47040
1501	20194	47030
1502	20207	47016
1503	20220	47001
1504	20233	46988
1505	20247	46975
1506	20262	46964
1507	20276	46952
1508	20289	46937
1509	20302	46923
1510	20315	46908
1511	20328	46894
1512	20341	46880
1513	20354	46867
1514	20368	46854
1515	20382	46841
1516	20394	46826
1517	20408	46813
1518	20422	46801
1519	20434	46784
1520	20447	46770
1521	20461	46756
1522	20474	46744
1523	20487	46729
1524	20500	46714
1525	20513	46700
1526	20526	46684
1527	20540	46673
1528	20554	46661
1529	20569	46650
1530	20583	46638
1531	20598	46628
1532	20611	46614
1533	20626	46604
1534	20640	46591
1535	20653	46578
1536	20666	46564
1537	20679	46548
1538	20692	46535
1539	20706	46522
1540	20721	46511
1541	20734	46498
1542	20748	46485
1543	20761	46472
1544	20775	46458
1545	20790	46448
1546	20801	46431
1547	20815	46418
1548	20829	46404
1549	20842	46390
1550	20855	46377
1551	20868	46363
1552	20882	46350
1553	20896	46337
1554	20909	46323
1555	20923	46310
1556	20937	46298
1557	20951	46286
1558	20964	46271
1559	20978	46259
1560	20993	46249
1561	21007	46238
1562	21021	46225
1563	21035	46214
1564	21050	46204
1565	21063	46189
1566	21076	46174
1567	21089	46160
1568	21103	46147
1569	21115	46132
1570	21129	46118
1571	21142	46104
1572	21155	46091
1573	21170	46080
1574	21185	46069
1575	21198	46055
1576	21212	46042
1577	21225	46029
1578	21240	46018
1579	21254	46007
1580	21269	45997
1581	21283	45985
1582	21300	45978
1583	21315	45967
1584	21329	45955
1585	21344	45946
1586	21358	45933
1587	21375	45928
1588	21391	45918
1589	21405	45906
1590	21419	45895
1591	21433	45883
1592	21450	45877
1593	21467	45870
1594	21480	45856
1595	21494	45843
1596	21507	45828
1597	21520	45815
1598	21534	45803
1599	21549	45792
1600	21563	45781
1601	21580	45775
1602	21595	45763
1603	21610	45753
1604	21623	45740
1605	21639	45731
1606	21654	45720
1607	21669	45709
1608	21684	45699
1609	21699	45690
1610	21713	45677
1611	21728	45667
1612	21742	45654
1613	21755	45641
1614	21768	45627
1615	21782	45613
1616	21796	45602
1617	21810	45588
1618	21823	45573
1619	21837	45561
1620	21850	45547
1621	21863	45534
1622	21877	45520
1623	21892	45509
1624	21906	45498
1625	21921	45487
1626	21935	45476
1627	21950	45464
1628	21963	45451
1629	21977	45437
1630	21991	45425
1631	22005	45412
1632	22019	45400
1633	22033	45388
1634	22047	45376
1635	22062	45365
1636	22076	45353
1637	22090	45340
1638	22104	45328
1639	22116	45311
1640	22130	45299
1641	22144	45286
1642	22159	45277
1643	22173	45263
1644	22187	45251
1645	22200	45238
1646	22215	45226
1647	22229	45214
1648	22240	45196
1649	22252	45179
1650	22266	45167
1651	22280	45153
1652	22293	45139
1653	22307	45126
1654	22320	45112
1655	22333	45098
1656	22347	45086
1657	22361	45072
1658	22375	45061
1659	22388	45046
1660	22402	45034
1661	22417	45023
1662	22430	45010
1663	22447	45001
1664	22462	44991
1665	22475	44978
1666	22490	44966
1667	22504	44954
1668	22518	44942
1669	22532	44929
1670	22546	44916
