iter	Logloss
258	0.2289811762
259	0.2289279793
260	0.22886435
261	0.2288300475
262	0.2287785068
263	0.22873875
264	0.2286722025
265	0.228637496
266	0.2286053608
267	0.2285801058
268	0.228526606
269	0.2284883329
270	0.2284459927
271	0.2283965841
272	0.2283430754
273	0.2283096761
274	0.2282607659
275	0.2282241703
276	0.2281771429
277	0.2281314612
278	0.228089899
279	0.228038052
280	0.2279965042
281	0.2279426643
282	0.2278893604
283	0.2278434862
284	0.2278225112
285	0.2277865956
286	0.2277400121
287	0.2277083533
288	0.2276697315
289	0.2276453919
290	0.2276175125
291	0.227570303
292	0.2275223571
293	0.2274751962
294	0.2274537416
295	0.2274162178
296	0.2273948556
297	0.2273705303
298	0.2273314592
299	0.2272993608
300	0.2272671962
301	0.2272489395
302	0.2272311611
303	0.2272138683
304	0.2271802264
305	0.22713812
306	0.2271070555
307	0.2270741688
308	0.2270326343
309	0.2269954888
310	0.2269660835
311	0.2269455211
312	0.2269245294
313	0.2269026375
314	0.22687024
315	0.226840103
316	0.2268200541
317	0.2267989507
318	0.2267600022
319	0.2267315454
320	0.226693183
321	0.226664439
322	0.2266322706
323	0.2266094615
324	0.2265905701
325	0.2265679414
326	0.2265563677
327	0.2265277994
328	0.2265010192
329	0.2264773257
330	0.2264489213
331	0.2264246463
332	0.2264049648
333	0.2263815677
334	0.2263675461
335	0.2263480701
336	0.2263287031
337	0.2263175396
338	0.2263033879
339	0.2262795686
340	0.2262523003
341	0.2262305648
342	0.2262107532
343	0.2261955738
344	0.2261716513
345	0.2261599759
346	0.2261413369
347	0.2261270989
348	0.2261033857
349	0.2260822564
350	0.2260529618
351	0.2260408766
352	0.2260259227
353	0.226003427
354	0.2259832659
355	0.2259577413
356	0.2259360891
357	0.2259119531
358	0.2258981634
359	0.2258809561
360	0.2258580877
361	0.2258461273
362	0.2258254028
363	0.2258098373
364	0.2257889779
365	0.2257667188
366	0.2257545894
367	0.2257321279
368	0.2257203996
369	0.2257087006
370	0.2256831026
371	0.2256720161
372	0.2256567739
373	0.2256385231
374	0.2256285202
375	0.225619555
376	0.2256026495
377	0.2255932802
378	0.2255728345
379	0.2255518611
380	0.2255348872
381	0.2255208431
382	0.2255100893
383	0.2254945583
384	0.2254792402
385	0.2254661267
386	0.2254488039
387	0.2254403832
388	0.2254275987
389	0.2254126802
390	0.2253940632
391	0.2253844349
392	0.2253758758
393	0.2253687432
394	0.2253498214
395	0.2253326541
396	0.2253185176
397	0.2253029768
398	0.2252946306
399	0.2252781074
400	0.2252636105
401	0.225246651
402	0.2252329953
403	0.225216862
404	0.2252030182
405	0.225184801
406	0.2251717926
407	0.2251581753
408	0.2251448244
409	0.2251380145
410	0.2251315841
411	0.2251159721
412	0.2251009991
413	0.2250830248
414	0.22507128
415	0.2250600068
416	0.2250477009
417	0.2250358036
418	0.2250262303
419	0.2250175932
420	0.2250082992
421	0.2249941192
422	0.2249840111
423	0.2249718936
424	0.224961602
425	0.2249491318
426	0.2249369842
427	0.2249300516
428	0.2249196176
429	0.2249064925
430	0.2248976297
431	0.2248925543
432	0.2248860697
433	0.2248798711
434	0.224870265
435	0.2248600446
436	0.2248486408
437	0.2248344085
438	0.224825974
439	0.2248119395
440	0.2248048673
441	0.2247918955
442	0.224780913
443	0.2247715926
444	0.224761836
445	0.224756339
446	0.2247483399
447	0.2247370553
448	0.2247266106
449	0.22471853
450	0.2247090704
451	0.2246986662
452	0.2246888241
453	0.2246797097
454	0.2246699656
455	0.22466164
456	0.2246499189
457	0.2246394884
458	0.2246328229
459	0.2246248747
460	0.224618696
461	0.2246086878
462	0.224598357
463	0.2245885898
464	0.2245820045
465	0.2245759496
466	0.2245673878
467	0.2245559398
468	0.2245460832
469	0.2245357443
470	0.2245246636
471	0.2245166696
472	0.2245102308
473	0.2244981282
474	0.224491206
475	0.224479786
476	0.2244721166
477	0.2244661772
478	0.2244571534
479	0.2244475131
480	0.2244409538
481	0.2244356168
482	0.2244256201
483	0.2244140683
484	0.2244084648
485	0.224401243
486	0.2243994827
487	0.2243910525
488	0.2243830709
489	0.2243760831
490	0.2243714616
491	0.2243667887
492	0.2243607537
493	0.2243527569
494	0.2243487793
495	0.2243405891
496	0.2243330924
497	0.224324116
498	0.2243170038
499	0.2243103498
500	0.2243065746
501	0.2242986877
502	0.2242925201
503	0.2242863461
504	0.2242807748
505	0.22427356
506	0.2242667351
507	0.2242625763
508	0.224258052
509	0.2242518873
510	0.2242432918
511	0.2242335717
512	0.2242252633
513	0.2242168218
514	0.224207384
515	0.2241997369
516	0.2241909719
517	0.2241867875
518	0.2241784983
519	0.2241706954
520	0.2241635621
521	0.2241581546
522	0.2241522922
523	0.2241456421
524	0.2241379726
525	0.224131619
526	0.2241259468
527	0.2241224919
528	0.2241166567
529	0.2241115823
530	0.2241045601
531	0.2240954008
532	0.2240900666
533	0.2240867406
534	0.2240818201
535	0.2240741585
536	0.2240697696
537	0.224064032
538	0.2240568156
539	0.2240502556
540	0.2240449736
541	0.2240373412
542	0.2240311666
543	0.2240234267
544	0.2240173321
545	0.2240118215
546	0.2240051746
547	0.2240000725
548	0.223995121
549	0.2239894411
550	0.2239831277
551	0.2239792526
552	0.2239742212
553	0.2239675178
554	0.2239611391
555	0.22395564
556	0.2239471895
557	0.2239405762
558	0.2239344041
559	0.2239270245
560	0.2239212998
561	0.2239158253
562	0.2239072322
563	0.2238999603
564	0.2238951889
565	0.2238896609
566	0.2238839031
567	0.223879373
568	0.2238744231
569	0.2238679435
570	0.2238622385
571	0.2238561796
572	0.2238526959
573	0.2238472514
574	0.223841787
575	0.2238357555
576	0.2238309361
577	0.2238281262
578	0.2238231951
579	0.2238178372
580	0.2238147032
581	0.2238092272
582	0.2238043322
583	0.2237985774
584	0.2237920665
585	0.2237851399
586	0.2237804101
587	0.2237756416
588	0.2237700378
589	0.2237653523
590	0.2237609167
591	0.2237555818
592	0.2237520926
593	0.2237467048
594	0.2237456299
595	0.2237406739
596	0.2237348151
597	0.223729464
598	0.2237253029
599	0.2237206581
600	0.2237153664
601	0.223709406
602	0.2237043657
603	0.2236972578
604	0.2236917226
605	0.2236853999
606	0.2236822009
607	0.2236764952
608	0.2236727302
609	0.2236646751
610	0.2236608257
611	0.223655319
612	0.2236512754
613	0.2236460487
614	0.2236395071
615	0.2236350137
616	0.2236294689
617	0.223624598
618	0.2236182129
619	0.2236135882
620	0.2236066119
621	0.2236013996
622	0.2235965677
623	0.223590901
624	0.2235876731
625	0.2235812236
626	0.223575629
627	0.2235697627
628	0.2235668776
629	0.2235594515
630	0.22355519
631	0.2235501611
632	0.2235461604
633	0.2235414466
634	0.2235374541
635	0.2235311898
636	0.2235262205
637	0.2235199602
638	0.2235148635
639	0.2235084717
640	0.2235044923
641	0.2235008711
642	0.2234972203
643	0.2234932531
644	0.223488228
645	0.2234832706
646	0.2234786365
647	0.2234748603
648	0.2234712089
649	0.2234660614
650	0.223460097
651	0.2234565147
652	0.2234517049
653	0.2234490497
654	0.223445791
655	0.2234426027
656	0.2234375291
657	0.2234336169
658	0.2234293916
659	0.223424957
660	0.223421092
661	0.2234167411
662	0.2234146514
663	0.2234089342
664	0.2234055879
665	0.2233985861
666	0.2233934291
667	0.2233902468
668	0.2233850959
669	0.2233830279
670	0.2233790785
671	0.2233759371
672	0.2233724918
673	0.2233685458
674	0.2233658174
675	0.2233609092
676	0.2233568308
677	0.2233538301
678	0.2233500404
679	0.2233464458
680	0.2233419506
681	0.2233382734
682	0.2233343666
683	0.2233314332
684	0.223325926
685	0.2233222211
686	0.223318656
687	0.2233140226
688	0.2233101152
689	0.2233065532
690	0.2233034599
691	0.2232987273
692	0.2232954554
693	0.2232914952
694	0.2232875038
695	0.2232841154
696	0.223279574
697	0.223276215
698	0.2232712987
699	0.2232677997
700	0.2232626933
701	0.2232583312
702	0.2232550528
703	0.2232524853
704	0.2232473292
705	0.2232446442
706	0.2232398309
707	0.2232354766
708	0.2232311615
709	0.2232263665
710	0.2232213934
711	0.223218259
712	0.2232150063
713	0.2232103558
714	0.2232064902
715	0.2232011583
716	0.2231980869
717	0.2231943533
718	0.2231900183
719	0.2231844265
720	0.2231796284
721	0.2231769627
722	0.2231727463
723	0.2231686817
724	0.2231638283
725	0.2231601687
726	0.2231556632
727	0.2231508013
728	0.2231474198
729	0.2231449306
730	0.2231405782
731	0.2231364978
732	0.2231333077
733	0.2231294115
734	0.2231257293
735	0.2231211649
736	0.2231180903
737	0.223114848
738	0.2231111836
739	0.2231094309
740	0.2231052957
741	0.2231020832
742	0.2230969557
743	0.2230937639
744	0.2230895853
745	0.2230878193
746	0.2230838379
747	0.2230806607
748	0.2230764718
749	0.2230744062
750	0.2230721762
751	0.2230683605
752	0.2230655205
753	0.2230615942
754	0.2230578917
755	0.2230552069
756	0.2230503172
757	0.2230456383
758	0.2230427227
759	0.2230383929
760	0.2230346934
761	0.2230312554
762	0.2230283049
763	0.223023903
764	0.2230209636
765	0.2230165467
766	0.2230133734
767	0.2230097868
768	0.223006789
769	0.2230023483
770	0.2229989638
771	0.2229960574
772	0.2229930771
773	0.2229901241
774	0.2229871317
775	0.2229850912
776	0.222981061
777	0.2229768322
778	0.22297253
779	0.2229696446
780	0.2229664224
781	0.2229632647
782	0.2229593204
783	0.2229557974
784	0.2229522247
785	0.2229480607
786	0.2229442922
787	0.222941327
788	0.222938345
789	0.2229366453
790	0.222933599
791	0.2229294267
792	0.2229261357
793	0.2229215242
794	0.222918979
795	0.2229153268
796	0.2229127897
797	0.2229082387
798	0.2229041864
799	0.2229001674
800	0.2228964449
801	0.2228922901
802	0.2228880847
803	0.2228847262
804	0.2228816603
805	0.2228781361
806	0.2228743212
807	0.222871905
808	0.2228691647
809	0.2228648389
810	0.2228610074
811	0.2228576834
812	0.2228547482
813	0.2228510247
814	0.2228485754
815	0.2228455256
816	0.2228431069
817	0.2228408689
818	0.222836361
819	0.2228334477
820	0.2228303244
821	0.2228272046
822	0.2228237977
823	0.2228208903
824	0.2228175401
825	0.2228148146
826	0.2228116123
827	0.2228086126
828	0.2228038113
829	0.2227999402
830	0.2227964452
831	0.2227944334
832	0.2227896938
833	0.2227861726
834	0.2227833875
835	0.2227794823
836	0.2227760598
837	0.2227740515
838	0.2227695846
839	0.2227677336
840	0.2227641725
841	0.2227612722
842	0.2227601068
843	0.2227569441
844	0.2227536622
845	0.2227515821
846	0.2227476957
847	0.2227454786
848	0.2227431638
849	0.2227397378
850	0.2227362595
851	0.2227333313
852	0.2227299139
853	0.2227270152
854	0.2227240489
855	0.2227219322
856	0.2227173631
857	0.2227142418
858	0.2227107241
859	0.2227065182
860	0.222703086
861	0.2227002397
862	0.2226968264
863	0.2226931257
864	0.2226903634
865	0.2226883313
866	0.2226849503
867	0.222681563
868	0.2226789932
869	0.222676677
870	0.222672565
871	0.2226695941
872	0.2226662075
873	0.2226635607
874	0.222660616
875	0.2226578754
876	0.2226538913
877	0.2226498159
878	0.222647949
879	0.2226446889
880	0.2226424387
881	0.2226391084
882	0.222636368
883	0.2226342475
884	0.2226305395
885	0.2226269718
886	0.2226241587
887	0.2226199686
888	0.222618045
889	0.2226157572
890	0.2226114602
891	0.2226089676
892	0.222606703
893	0.2226039329
894	0.2226003639
895	0.2225970157
896	0.2225945903
897	0.2225913976
898	0.2225873889
899	0.2225836651
900	0.2225812114
901	0.222578084
902	0.2225753316
903	0.2225716718
904	0.2225690389
905	0.2225660991
906	0.2225624561
907	0.2225597028
908	0.2225562814
909	0.2225529021
910	0.2225488079
911	0.2225460192
912	0.222542665
913	0.2225397942
914	0.2225359662
915	0.2225324109
916	0.2225298314
917	0.2225276574
918	0.2225242741
919	0.2225213928
920	0.2225178621
921	0.2225137441
922	0.2225110197
923	0.2225077809
924	0.2225050653
925	0.2225030393
926	0.2225008057
927	0.2224983648
928	0.2224944745
929	0.2224918472
930	0.2224883422
931	0.2224852572
932	0.2224836299
933	0.2224811095
934	0.2224786148
935	0.2224766817
936	0.2224731702
937	0.2224706591
938	0.2224686439
939	0.2224670615
940	0.2224634284
941	0.2224606859
942	0.2224577439
943	0.222455215
944	0.2224515672
945	0.2224491629
946	0.2224460721
947	0.2224431572
948	0.2224400472
949	0.2224373684
950	0.2224350799
951	0.2224329492
952	0.2224293649
953	0.2224267539
954	0.2224244643
955	0.2224213403
956	0.2224189713
957	0.2224156365
958	0.222412951
959	0.2224110289
960	0.2224071554
961	0.2224037107
962	0.2223997613
963	0.2223967374
964	0.2223938532
965	0.2223915629
966	0.2223887068
967	0.2223857153
968	0.2223826823
969	0.2223804032
970	0.2223786808
971	0.222375701
972	0.2223724752
973	0.2223685742
974	0.2223644251
975	0.2223596789
976	0.2223575361
977	0.222354612
978	0.2223520102
979	0.2223487346
980	0.222346186
981	0.2223439369
982	0.2223409238
983	0.2223382474
984	0.2223352189
985	0.222332447
986	0.2223290832
987	0.2223256565
988	0.2223228896
989	0.2223208961
990	0.2223184899
991	0.2223159034
992	0.2223128606
993	0.2223106762
994	0.2223087205
995	0.2223049279
996	0.2223020671
997	0.2223000713
998	0.2222975688
999	0.2222953619
1000	0.2222926296
1001	0.2222899234
1002	0.2222850589
1003	0.2222815967
1004	0.2222784769
1005	0.2222750842
1006	0.2222731
1007	0.2222698373
1008	0.2222677928
1009	0.2222649025
1010	0.2222617113
1011	0.2222598003
1012	0.222256414
1013	0.222253314
1014	0.2222507346
1015	0.2222472265
1016	0.2222444269
1017	0.2222418409
1018	0.2222395596
1019	0.22223753
1020	0.2222344951
1021	0.2222314076
1022	0.2222293056
1023	0.2222251144
1024	0.2222215171
1025	0.222219973
1026	0.2222174182
1027	0.2222151239
1028	0.2222113598
1029	0.2222094071
1030	0.2222072601
1031	0.2222051252
1032	0.2222030972
1033	0.2222002212
1034	0.2221974549
1035	0.2221944966
1036	0.2221920856
1037	0.2221901727
1038	0.2221862211
1039	0.2221820929
1040	0.2221800162
1041	0.2221773717
1042	0.2221744488
1043	0.2221730094
1044	0.2221693935
1045	0.2221670911
1046	0.2221635409
1047	0.2221605971
1048	0.2221579827
1049	0.2221552314
1050	0.2221524514
1051	0.2221493251
1052	0.2221463982
1053	0.2221445019
1054	0.222140372
1055	0.2221374068
1056	0.2221345447
1057	0.2221313633
1058	0.2221281598
1059	0.2221251613
1060	0.2221231175
1061	0.2221211128
1062	0.2221186037
1063	0.2221159707
1064	0.2221133627
1065	0.2221107452
1066	0.2221075924
1067	0.2221044566
1068	0.2221009728
1069	0.222098678
1070	0.2220960306
1071	0.2220921707
1072	0.2220897982
1073	0.2220875525
1074	0.2220843166
1075	0.2220815881
1076	0.2220791522
1077	0.2220769241
1078	0.2220738255
1079	0.2220710607
1080	0.222067856
1081	0.2220644707
1082	0.2220622527
1083	0.222058771
1084	0.2220559336
1085	0.2220537689
1086	0.2220515837
1087	0.2220479332
1088	0.2220453736
1089	0.222042227
1090	0.2220398158
1091	0.2220372681
1092	0.2220343373
1093	0.2220316076
1094	0.2220284109
1095	0.2220268634
1096	0.2220239299
1097	0.2220209368
1098	0.2220183969
1099	0.2220156157
1100	0.2220130756
1101	0.2220107446
1102	0.2220080593
1103	0.2220047896
1104	0.2220025861
1105	0.2219996651
1106	0.2219968051
1107	0.221994456
1108	0.2219915974
1109	0.2219887585
1110	0.2219856987
1111	0.2219822324
1112	0.2219791338
1113	0.2219756969
1114	0.2219724724
1115	0.2219702634
1116	0.2219679974
1117	0.2219660026
1118	0.2219631607
1119	0.2219613441
1120	0.221957916
1121	0.2219549826
1122	0.2219528027
1123	0.2219496709
1124	0.2219482328
1125	0.2219456776
1126	0.2219427429
1127	0.2219405534
1128	0.221937528
1129	0.2219355978
1130	0.2219331392
1131	0.2219314433
1132	0.2219282567
1133	0.2219264619
1134	0.2219236924
1135	0.2219205515
1136	0.2219181902
1137	0.2219149106
1138	0.2219117209
1139	0.2219098876
1140	0.2219072126
1141	0.2219040258
1142	0.2219016065
1143	0.2218989988
1144	0.2218963372
1145	0.2218940696
1146	0.2218922731
1147	0.2218897843
1148	0.2218872151
1149	0.2218849506
1150	0.2218830231
1151	0.2218813418
1152	0.2218791835
1153	0.2218764396
1154	0.2218727772
1155	0.2218699238
1156	0.2218671224
1157	0.2218641717
1158	0.2218604567
1159	0.221857495
1160	0.2218544696
1161	0.2218531794
1162	0.2218503634
1163	0.2218477842
1164	0.2218447355
1165	0.2218422794
1166	0.2218409702
1167	0.2218374907
1168	0.2218350893
1169	0.2218323542
1170	0.2218294178
1171	0.2218266616
1172	0.2218241083
1173	0.2218215618
1174	0.2218199913
1175	0.2218169074
1176	0.2218139945
1177	0.2218115456
1178	0.2218090021
1179	0.2218069062
1180	0.221803898
1181	0.2218013355
1182	0.2217992493
1183	0.2217968703
1184	0.2217947133
1185	0.2217914958
1186	0.2217886415
1187	0.221785458
1188	0.2217836999
1189	0.2217808314
1190	0.2217773193
1191	0.221775206
1192	0.2217730665
1193	0.2217707557
1194	0.2217674975
1195	0.2217652015
1196	0.2217629108
1197	0.2217599275
1198	0.2217574097
1199	0.2217552105
1200	0.2217532674
1201	0.2217505526
1202	0.221747209
1203	0.2217446934
1204	0.2217426177
1205	0.2217393219
1206	0.2217364526
1207	0.2217336006
1208	0.2217314833
1209	0.2217284701
1210	0.2217256811
1211	0.2217225916
1212	0.221718893
1213	0.2217163491
1214	0.2217143557
1215	0.2217105071
1216	0.2217086852
1217	0.2217072896
1218	0.2217049346
1219	0.22170162
1220	0.2216990103
1221	0.2216963217
1222	0.2216944575
1223	0.2216910829
1224	0.2216879858
1225	0.2216852215
1226	0.2216826563
1227	0.2216795051
1228	0.2216767065
1229	0.2216734392
1230	0.2216704884
1231	0.2216675162
1232	0.2216652516
1233	0.2216633953
1234	0.2216603718
1235	0.2216576596
1236	0.2216553534
1237	0.2216515228
1238	0.2216485856
1239	0.2216449746
1240	0.2216426266
1241	0.2216392795
1242	0.2216362251
1243	0.2216329806
1244	0.2216306384
1245	0.2216283527
1246	0.221627086
1247	0.2216254656
1248	0.221622677
1249	0.2216194124
1250	0.2216166843
1251	0.2216150061
1252	0.2216122765
1253	0.221609594
1254	0.221607107
1255	0.2216046932
1256	0.2216009024
1257	0.2215982592
1258	0.2215964432
1259	0.2215935771
1260	0.2215917999
1261	0.2215895014
1262	0.2215874031
1263	0.2215847305
1264	0.2215816926
1265	0.2215789712
1266	0.2215764448
1267	0.2215730086
1268	0.2215700595
1269	0.2215677599
1270	0.2215642155
1271	0.2215611315
1272	0.2215588637
1273	0.2215568657
1274	0.2215541061
1275	0.2215518972
1276	0.2215480318
1277	0.2215453615
1278	0.2215424677
1279	0.2215395135
1280	0.2215367326
1281	0.2215337977
1282	0.221531509
1283	0.2215279798
1284	0.2215256845
1285	0.2215230201
1286	0.2215190582
1287	0.2215167701
1288	0.2215143544
1289	0.2215110959
1290	0.2215082063
1291	0.2215049277
1292	0.221501929
1293	0.2215003558
1294	0.2214978772
1295	0.2214957066
1296	0.2214926201
1297	0.2214893571
1298	0.2214863793
1299	0.2214833716
1300	0.2214804081
1301	0.2214771674
1302	0.2214750853
1303	0.2214733705
1304	0.2214713102
1305	0.2214674647
1306	0.2214646279
1307	0.2214617343
1308	0.2214597497
1309	0.2214558924
1310	0.2214536828
1311	0.2214509609
1312	0.2214475545
1313	0.2214449179
1314	0.2214421706
1315	0.2214397914
1316	0.2214362761
1317	0.2214335388
1318	0.2214313923
1319	0.2214292269
1320	0.221425205
1321	0.2214224581
1322	0.2214196494
1323	0.2214166654
1324	0.221414475
1325	0.2214118595
1326	0.2214084221
1327	0.221405866
1328	0.221403871
1329	0.2214009414
1330	0.2213980401
1331	0.2213949067
1332	0.2213926449
1333	0.2213899734
1334	0.2213869035
1335	0.2213855451
1336	0.2213826803
1337	0.221380789
1338	0.2213778063
1339	0.2213749788
1340	0.2213721954
1341	0.2213697532
1342	0.2213671882
1343	0.2213642172
1344	0.2213620602
1345	0.2213585996
1346	0.2213560542
1347	0.2213529266
1348	0.2213502607
1349	0.2213474891
1350	0.2213441588
1351	0.2213409318
1352	0.2213383328
1353	0.2213360177
1354	0.2213328572
1355	0.2213304055
1356	0.2213277155
1357	0.2213245712
1358	0.2213222689
1359	0.2213195044
1360	0.2213170355
1361	0.2213143778
1362	0.2213111819
1363	0.221308271
1364	0.2213065144
1365	0.2213045329
1366	0.2213017946
1367	0.2212988677
1368	0.2212954103
1369	0.2212920875
1370	0.2212895618
1371	0.2212873079
1372	0.2212852744
1373	0.2212826822
1374	0.2212796933
1375	0.2212759896
1376	0.2212735283
1377	0.2212714247
1378	0.2212686166
1379	0.2212659205
1380	0.2212620336
1381	0.2212589165
1382	0.2212564852
1383	0.2212543077
1384	0.2212499783
1385	0.2212471683
1386	0.2212449222
1387	0.2212412982
1388	0.2212394035
1389	0.2212361799
1390	0.2212342858
1391	0.2212322412
1392	0.2212289012
1393	0.2212259501
1394	0.2212237341
1395	0.2212211218
1396	0.2212188523
1397	0.221216758
1398	0.2212130072
1399	0.2212107552
1400	0.2212077592
1401	0.2212043594
1402	0.2212018302
1403	0.2211991526
1404	0.2211971889
1405	0.2211940526
1406	0.2211910456
1407	0.221187461
1408	0.2211857007
1409	0.2211820863
1410	0.2211805978
1411	0.2211780329
1412	0.2211742157
1413	0.2211729024
1414	0.2211703668
1415	0.2211685024
1416	0.2211656893
1417	0.2211632456
1418	0.2211599436
1419	0.2211559155
1420	0.2211535934
1421	0.2211504488
1422	0.2211479834
1423	0.2211456414
1424	0.2211429315
1425	0.2211393434
1426	0.2211371649
1427	0.2211349762
1428	0.221132953
1429	0.2211300371
1430	0.2211271112
1431	0.2211252181
1432	0.2211228108
1433	0.2211204526
1434	0.2211188294
1435	0.2211166203
1436	0.221113941
1437	0.221111543
1438	0.2211082817
1439	0.2211061346
1440	0.2211032602
1441	0.2211007525
1442	0.2210980391
1443	0.2210945532
1444	0.2210918755
1445	0.2210894671
1446	0.2210864352
1447	0.2210846985
1448	0.221081593
1449	0.221079299
1450	0.2210765833
1451	0.2210742485
1452	0.221072864
1453	0.2210704538
1454	0.221068108
1455	0.2210654412
1456	0.2210626496
1457	0.2210591932
1458	0.2210563871
1459	0.2210540125
1460	0.2210505794
1461	0.2210472137
1462	0.2210453332
1463	0.2210427539
1464	0.2210403609
1465	0.2210387436
1466	0.2210366304
1467	0.2210329204
1468	0.2210301286
1469	0.2210280058
1470	0.2210258269
1471	0.2210235335
1472	0.2210213984
1473	0.2210183788
1474	0.2210164857
1475	0.2210139464
1476	0.2210117545
1477	0.2210089136
1478	0.2210063071
1479	0.2210043709
1480	0.2210016634
1481	0.2209994508
1482	0.2209963399
1483	0.2209940886
1484	0.2209925886
1485	0.2209907181
1486	0.2209887878
1487	0.220986049
1488	0.2209833215
1489	0.2209806802
1490	0.2209787946
1491	0.220975494
1492	0.2209722725
1493	0.220970277
1494	0.2209679382
1495	0.2209650077
1496	0.2209627049
1497	0.2209606798
1498	0.2209580836
1499	0.2209546202
1500	0.220952892
1501	0.2209506166
1502	0.2209488155
1503	0.2209468269
1504	0.2209435293
1505	0.2209408879
1506	0.2209378373
1507	0.2209342158
1508	0.220932248
1509	0.2209292403
1510	0.2209277295
1511	0.220924183
1512	0.2209228652
1513	0.220919905
