iter	Passed	Remaining
1670	27391	54569
1671	27408	54553
1672	27423	54535
1673	27438	54516
1674	27454	54498
1675	27470	54481
1676	27487	54466
1677	27503	54449
1678	27518	54430
1679	27534	54413
1680	27550	54395
1681	27566	54378
1682	27581	54360
1683	27597	54343
1684	27613	54326
1685	27627	54304
1686	27642	54286
1687	27658	54268
1688	27673	54249
1689	27689	54231
1690	27704	54213
1691	27719	54194
1692	27739	54184
1693	27755	54167
1694	27770	54149
1695	27787	54132
1696	27802	54114
1697	27819	54098
1698	27834	54080
1699	27850	54062
1700	27866	54045
1701	27882	54028
1702	27900	54014
1703	27916	53998
1704	27932	53980
1705	27948	53964
1706	27964	53946
1707	27981	53931
1708	27995	53909
1709	28010	53891
1710	28025	53872
1711	28041	53856
1712	28057	53838
1713	28073	53821
1714	28090	53805
1715	28120	53814
1716	28143	53812
1717	28161	53798
1718	28182	53791
1719	28200	53778
1720	28216	53760
1721	28232	53742
1722	28246	53722
1723	28261	53703
1724	28278	53687
1725	28293	53669
1726	28309	53651
1727	28325	53635
1728	28341	53616
1729	28359	53604
1730	28375	53586
1731	28391	53569
1732	28406	53551
1733	28422	53533
1734	28438	53516
1735	28454	53499
1736	28469	53481
1737	28485	53463
1738	28500	53445
1739	28516	53427
1740	28531	53409
1741	28546	53390
1742	28560	53368
1743	28576	53351
1744	28602	53353
1745	28628	53354
1746	28650	53349
1747	28669	53338
1748	28688	53326
1749	28707	53314
1750	28728	53306
1751	28746	53292
1752	28761	53274
1753	28777	53257
1754	28793	53240
1755	28810	53223
1756	28826	53207
1757	28843	53191
1758	28860	53176
1759	28876	53158
1760	28892	53140
1761	28907	53123
1762	28923	53105
1763	28938	53087
1764	28956	53073
1765	28972	53056
1766	28988	53039
1767	29003	53020
1768	29019	53003
1769	29035	52985
1770	29050	52967
1771	29065	52948
1772	29081	52930
1773	29096	52911
1774	29116	52902
1775	29132	52884
1776	29147	52865
1777	29163	52849
1778	29226	52916
1779	29245	52904
1780	29265	52894
1781	29281	52877
1782	29298	52861
1783	29315	52845
1784	29333	52833
1785	29355	52826
1786	29371	52810
1787	29388	52794
1788	29404	52777
1789	29420	52759
1790	29436	52741
1791	29451	52723
1792	29467	52705
1793	29483	52689
1794	29499	52671
1795	29515	52654
1796	29531	52636
1797	29547	52619
1798	29562	52600
1799	29577	52582
1800	29593	52565
1801	29612	52552
1802	29627	52534
1803	29643	52516
1804	29711	52592
1805	29733	52585
1806	29768	52601
1807	29791	52596
1808	29808	52580
1809	29826	52566
1810	29844	52552
1811	29864	52542
1812	29881	52527
1813	29897	52509
1814	29913	52493
1815	29931	52479
1816	29949	52464
1817	29965	52448
1818	29980	52428
1819	29996	52411
1820	30012	52393
1821	30025	52372
1822	30041	52353
1823	30056	52335
1824	30072	52317
1825	30087	52298
1826	30106	52287
1827	30124	52273
1828	30143	52260
1829	30169	52260
1830	30186	52244
1831	30202	52227
1832	30218	52209
1833	30233	52192
1834	30249	52173
1835	30265	52156
1836	30281	52138
1837	30296	52120
1838	30311	52101
1839	30326	52082
1840	30346	52072
1841	30388	52099
1842	30404	52082
1843	30420	52063
1844	30435	52045
1845	30450	52026
1846	30465	52008
1847	30481	51989
1848	30496	51971
1849	30512	51954
1850	30528	51936
1851	30546	51922
1852	30564	51907
1853	30579	51890
1854	30598	51877
1855	30614	51859
1856	30630	51842
1857	30645	51824
1858	30661	51806
1859	30678	51790
1860	30693	51771
1861	30709	51753
1862	30727	51739
1863	30745	51725
1864	30760	51707
1865	30775	51689
1866	30792	51672
1867	30808	51655
1868	30827	51642
1869	30843	51625
1870	30856	51603
1871	30872	51585
1872	30887	51566
1873	30902	51548
1874	30918	51531
1875	30934	51514
1876	30952	51499
1877	30970	51484
1878	30986	51467
1879	31001	51449
1880	31016	51430
1881	31031	51411
1882	31047	51393
1883	31063	51376
1884	31083	51365
1885	31098	51347
1886	31114	51329
1887	31129	51310
1888	31146	51294
1889	31164	51280
1890	31180	51264
1891	31196	51246
1892	31212	51229
1893	31229	51212
1894	31244	51195
1895	31260	51177
1896	31276	51159
1897	31291	51141
1898	31306	51122
1899	31324	51107
1900	31342	51093
1901	31360	51080
1902	31381	51070
1903	31399	51057
1904	31415	51039
1905	31432	51023
1906	31447	51005
1907	31462	50986
1908	31478	50969
1909	31493	50951
1910	31509	50933
1911	31525	50916
1912	31542	50899
1913	31557	50880
1914	31576	50867
1915	31596	50857
1916	31612	50840
1917	31628	50823
1918	31644	50806
1919	31659	50787
1920	31673	50766
1921	31688	50748
1922	31704	50730
1923	31718	50710
1924	31733	50691
1925	31750	50675
1926	31765	50657
1927	31782	50641
1928	31802	50629
1929	31822	50619
1930	31838	50602
1931	31853	50583
1932	31869	50565
1933	31885	50548
1934	31901	50531
1935	31917	50513
1936	31932	50495
1937	31947	50476
1938	31964	50460
1939	31981	50445
1940	32008	50445
1941	32037	50448
1942	32055	50434
1943	32073	50419
1944	32088	50401
1945	32105	50385
1946	32122	50369
1947	32142	50358
1948	32159	50343
1949	32179	50332
1950	32196	50315
1951	32212	50299
1952	32228	50282
1953	32244	50263
1954	32260	50247
1955	32276	50229
1956	32293	50214
1957	32308	50195
1958	32325	50178
1959	32340	50160
1960	32356	50143
1961	32373	50128
1962	32390	50112
1963	32405	50093
1964	32420	50074
1965	32436	50056
1966	32452	50040
1967	32468	50022
1968	32484	50004
1969	32499	49986
1970	32515	49969
1971	32533	49954
1972	32548	49936
1973	32564	49918
1974	32579	49900
1975	32595	49883
1976	32612	49867
1977	32628	49850
1978	32644	49832
1979	32663	49820
1980	32681	49806
1981	32701	49794
1982	32716	49775
1983	32731	49757
1984	32746	49738
1985	32762	49721
1986	32779	49705
1987	32795	49688
1988	32812	49671
1989	32827	49653
1990	32843	49636
1991	32858	49617
1992	32876	49604
1993	32892	49586
1994	32907	49567
1995	32925	49552
1996	32941	49535
1997	32957	49518
1998	32973	49501
1999	32988	49483
2000	33005	49467
2001	33021	49449
2002	33038	49434
2003	33054	49417
2004	33070	49400
2005	33085	49380
2006	33100	49361
2007	33116	49344
2008	33132	49327
2009	33148	49309
2010	33165	49294
2011	33181	49277
2012	33197	49260
2013	33212	49241
2014	33228	49223
2015	33245	49208
2016	33262	49192
2017	33279	49177
2018	33295	49159
2019	33311	49142
2020	33327	49125
2021	33342	49107
2022	33358	49089
2023	33374	49071
2024	33389	49053
2025	33405	49036
2026	33420	49018
2027	33436	49000
2028	33452	48983
2029	33467	48964
2030	33483	48947
2031	33499	48929
2032	33514	48911
2033	33531	48895
2034	33546	48878
2035	33562	48860
2036	33579	48844
2037	33595	48827
2038	33614	48813
2039	33629	48796
2040	33646	48779
2041	33663	48764
2042	33680	48748
2043	33697	48733
2044	33713	48715
2045	33729	48698
2046	33745	48680
2047	33760	48662
2048	33777	48647
2049	33793	48629
2050	33809	48612
2051	33825	48594
2052	33841	48578
2053	33857	48560
2054	33873	48544
2055	33889	48526
2056	33906	48511
2057	33922	48493
2058	33938	48476
2059	33954	48459
2060	33970	48442
2061	33985	48423
2062	34001	48407
2063	34016	48387
2064	34031	48369
2065	34047	48351
2066	34064	48335
2067	34083	48323
2068	34099	48305
2069	34116	48291
2070	34132	48273
2071	34148	48256
2072	34164	48238
2073	34179	48220
2074	34192	48199
2075	34208	48181
2076	34223	48163
2077	34240	48147
2078	34255	48128
2079	34274	48116
2080	34290	48098
2081	34306	48081
2082	34322	48064
2083	34338	48047
2084	34356	48033
2085	34373	48016
2086	34388	47998
2087	34404	47981
2088	34419	47962
2089	34434	47944
2090	34455	47935
2091	34476	47923
2092	34495	47910
2093	34513	47896
2094	34531	47882
2095	34547	47865
2096	34563	47847
2097	34578	47829
2098	34593	47811
2099	34609	47793
2100	34625	47776
2101	34641	47759
2102	34661	47747
2103	34681	47736
2104	34697	47718
2105	34712	47701
2106	34728	47683
2107	34744	47666
2108	34760	47649
2109	34778	47635
2110	34798	47622
2111	34817	47610
2112	34835	47595
2113	34851	47578
2114	34868	47563
2115	34887	47549
2116	34904	47534
2117	34924	47521
2118	34939	47503
2119	34955	47486
2120	34971	47470
2121	34989	47454
2122	35005	47437
2123	35022	47421
2124	35039	47406
2125	35056	47390
2126	35073	47374
2127	35091	47360
2128	35109	47346
2129	35126	47330
2130	35143	47314
2131	35164	47303
2132	35179	47285
2133	35195	47268
2134	35211	47251
2135	35228	47235
2136	35245	47218
2137	35261	47202
2138	35278	47186
2139	35297	47172
2140	35314	47157
2141	35329	47139
2142	35345	47121
2143	35361	47104
2144	35377	47086
2145	35392	47069
2146	35410	47054
2147	35426	47037
2148	35441	47019
2149	35456	47000
2150	35472	46983
2151	35490	46968
2152	35509	46955
2153	35526	46939
2154	35541	46921
2155	35557	46904
2156	35574	46888
2157	35589	46870
2158	35605	46852
2159	35622	46836
2160	35638	46820
2161	35657	46806
2162	35679	46796
2163	35696	46781
2164	35715	46767
2165	35749	46774
2166	35771	46764
2167	35788	46749
2168	35804	46732
2169	35821	46716
2170	35837	46699
2171	35853	46682
2172	35869	46665
2173	35885	46647
2174	35903	46632
2175	35925	46623
2176	35944	46610
2177	35960	46593
2178	35977	46578
2179	35995	46562
2180	36011	46545
2181	36028	46529
2182	36044	46513
2183	36060	46496
2184	36077	46480
2185	36094	46463
2186	36111	46448
2187	36131	46435
2188	36149	46420
2189	36169	46409
2190	36186	46393
2191	36202	46375
2192	36218	46358
2193	36234	46342
2194	36252	46327
2195	36269	46310
2196	36285	46294
2197	36302	46277
2198	36320	46263
2199	36340	46251
2200	36358	46237
2201	36375	46221
2202	36392	46204
2203	36413	46194
2204	36431	46180
2205	36448	46163
2206	36465	46147
2207	36481	46130
2208	36498	46114
2209	36513	46096
2210	36531	46080
2211	36550	46067
2212	36566	46051
2213	36583	46034
2214	36599	46018
2215	36617	46002
2216	36633	45986
2217	36651	45971
2218	36670	45957
2219	36686	45940
2220	36701	45922
2221	36718	45906
2222	36737	45892
2223	36755	45878
2224	36771	45861
2225	36788	45845
2226	36804	45828
2227	36821	45812
2228	36838	45795
2229	36855	45779
2230	36872	45763
2231	36893	45752
2232	36911	45738
2233	36929	45723
2234	36947	45709
2235	36965	45694
2236	36982	45678
2237	36999	45662
2238	37016	45646
2239	37033	45630
2240	37050	45614
2241	37067	45599
2242	37084	45582
2243	37100	45565
2244	37117	45549
2245	37136	45536
2246	37159	45527
2247	37177	45512
2248	37193	45495
2249	37211	45480
2250	37227	45463
2251	37244	45447
2252	37260	45430
2253	37277	45413
2254	37294	45397
2255	37310	45380
2256	37326	45363
2257	37342	45347
2258	37359	45331
2259	37378	45317
2260	37400	45307
2261	37416	45290
2262	37433	45274
2263	37449	45257
2264	37466	45241
2265	37482	45224
2266	37499	45207
2267	37514	45189
2268	37529	45171
2269	37545	45154
2270	37564	45140
2271	37582	45126
2272	37599	45109
2273	37615	45092
2274	37632	45076
2275	37653	45065
2276	37669	45047
2277	37685	45030
2278	37702	45014
2279	37718	44997
2280	37735	44981
2281	37751	44964
2282	37771	44951
2283	37803	44954
2284	37826	44944
2285	37843	44929
2286	37862	44915
2287	37879	44899
2288	37901	44888
2289	37917	44871
2290	37933	44855
2291	37950	44838
2292	37968	44824
2293	37988	44810
2294	38006	44796
2295	38023	44780
2296	38040	44764
2297	38056	44746
2298	38072	44730
2299	38088	44712
2300	38104	44695
2301	38120	44677
2302	38140	44665
2303	38157	44650
2304	38175	44634
2305	38192	44618
2306	38211	44605
2307	38228	44588
2308	38244	44571
2309	38261	44555
2310	38277	44538
2311	38294	44521
2312	38310	44505
2313	38327	44488
2314	38342	44471
2315	38358	44453
2316	38374	44436
2317	38398	44427
2318	38416	44413
2319	38432	44396
2320	38452	44384
2321	38478	44377
2322	38493	44359
2323	38510	44342
2324	38526	44325
2325	38541	44307
2326	38557	44290
2327	38574	44273
2328	38590	44257
2329	38608	44242
2330	38629	44230
2331	38650	44219
2332	38666	44202
2333	38683	44186
2334	38699	44169
2335	38716	44153
2336	38733	44136
2337	38749	44119
2338	38765	44102
2339	38781	44085
2340	38796	44067
2341	38814	44051
2342	38831	44035
2343	38850	44022
2344	38867	44005
2345	38889	43994
2346	38906	43979
2347	38923	43963
2348	38939	43945
2349	38955	43928
2350	38971	43911
2351	38987	43894
2352	39004	43877
2353	39021	43862
2354	39039	43846
2355	39057	43832
2356	39072	43813
2357	39088	43796
2358	39104	43778
2359	39119	43760
2360	39138	43747
2361	39154	43729
2362	39168	43710
2363	39184	43692
2364	39199	43674
2365	39214	43656
2366	39230	43639
2367	39249	43625
2368	39267	43610
2369	39282	43592
2370	39297	43574
2371	39313	43556
2372	39329	43539
2373	39345	43521
2374	39361	43504
2375	39380	43491
2376	39399	43476
2377	39415	43459
2378	39431	43442
2379	39450	43429
2380	39470	43415
2381	39487	43399
2382	39502	43381
2383	39518	43364
2384	39534	43346
2385	39550	43330
2386	39567	43313
2387	39584	43297
2388	39601	43281
2389	39617	43264
2390	39639	43254
2391	39657	43239
2392	39696	43246
2393	39717	43235
2394	39736	43220
2395	39752	43203
2396	39768	43185
2397	39783	43167
2398	39799	43150
2399	39814	43132
2400	39831	43116
2401	39848	43099
2402	39866	43084
2403	39890	43076
2404	39905	43058
2405	39921	43041
2406	39937	43023
2407	39953	43006
2408	39966	42986
2409	39982	42968
2410	39998	42951
2411	40013	42933
2412	40027	42914
2413	40043	42896
2414	40059	42879
2415	40077	42864
2416	40096	42849
2417	40113	42833
2418	40132	42820
2419	40148	42803
2420	40163	42784
2421	40178	42766
2422	40194	42749
2423	40209	42731
2424	40226	42714
2425	40245	42700
2426	40262	42684
2427	40281	42670
2428	40300	42656
2429	40316	42639
2430	40331	42620
2431	40346	42602
2432	40362	42585
2433	40382	42572
2434	40397	42553
2435	40412	42535
2436	40428	42518
2437	40443	42500
2438	40459	42482
2439	40474	42465
2440	40492	42449
2441	40510	42435
2442	40528	42419
2443	40544	42402
2444	40561	42385
2445	40577	42368
2446	40593	42352
2447	40609	42334
2448	40631	42323
2449	40647	42306
2450	40662	42288
2451	40679	42272
2452	40698	42258
2453	40716	42243
2454	40733	42226
2455	40748	42208
2456	40763	42190
2457	40779	42172
2458	40794	42155
2459	40809	42137
2460	40825	42119
2461	40840	42101
2462	40856	42084
2463	40877	42071
2464	40895	42056
2465	40914	42042
2466	40931	42026
2467	40946	42008
2468	40963	41991
2469	40979	41974
2470	40994	41956
2471	41020	41950
2472	41036	41932
2473	41053	41915
2474	41068	41897
2475	41085	41882
2476	41103	41866
2477	41118	41849
2478	41135	41832
2479	41151	41815
2480	41167	41798
2481	41184	41781
2482	41199	41763
2483	41214	41745
2484	41230	41728
2485	41246	41710
2486	41262	41694
2487	41278	41676
2488	41293	41658
2489	41310	41642
2490	41325	41623
2491	41340	41606
2492	41355	41587
2493	41370	41569
2494	41385	41551
2495	41400	41532
2496	41414	41514
2497	41430	41497
2498	41445	41479
2499	41460	41460
2500	41475	41441
2501	41490	41423
2502	41506	41407
2503	41522	41390
2504	41538	41372
2505	41554	41355
2506	41570	41338
2507	41587	41322
2508	41603	41305
2509	41619	41287
2510	41635	41270
2511	41651	41253
2512	41667	41236
2513	41681	41217
2514	41696	41199
2515	41710	41180
2516	41726	41162
2517	41743	41146
2518	41759	41129
2519	41774	41111
2520	41789	41093
2521	41805	41076
2522	41820	41058
2523	41837	41042
2524	41853	41024
2525	41868	41006
2526	41886	40991
2527	41902	40973
2528	41919	40958
2529	41936	40941
2530	41951	40923
2531	41968	40907
2532	41984	40890
2533	42001	40874
2534	42017	40857
2535	42032	40838
2536	42048	40822
2537	42063	40804
2538	42082	40789
2539	42097	40771
2540	42112	40753
2541	42130	40738
2542	42146	40721
2543	42162	40704
2544	42178	40686
2545	42193	40668
2546	42208	40650
2547	42224	40633
2548	42240	40616
2549	42255	40598
2550	42270	40580
2551	42285	40562
2552	42302	40546
2553	42318	40528
2554	42333	40510
2555	42348	40493
2556	42365	40476
2557	42381	40459
2558	42397	40442
2559	42413	40425
2560	42428	40407
2561	42443	40389
2562	42459	40372
2563	42475	40354
2564	42492	40338
2565	42508	40321
2566	42522	40302
2567	42538	40285
2568	42568	40281
2569	42583	40263
2570	42597	40245
2571	42614	40228
2572	42630	40211
2573	42646	40194
2574	42662	40177
2575	42677	40159
2576	42693	40142
2577	42707	40122
2578	42722	40105
2579	42739	40088
2580	42754	40071
2581	42770	40053
2582	42786	40036
2583	42801	40018
2584	42817	40001
2585	42832	39983
2586	42847	39965
2587	42862	39947
2588	42877	39929
2589	42892	39911
2590	42907	39893
2591	42923	39876
2592	42938	39858
2593	42957	39844
2594	42976	39829
2595	42991	39812
2596	43007	39794
2597	43024	39778
2598	43039	39761
2599	43057	39745
2600	43072	39727
2601	43089	39711
2602	43109	39698
2603	43126	39681
2604	43145	39667
2605	43164	39653
2606	43181	39636
2607	43201	39623
2608	43217	39606
2609	43233	39589
2610	43250	39572
2611	43265	39555
2612	43281	39537
2613	43296	39519
2614	43312	39503
2615	43327	39485
2616	43343	39468
2617	43360	39451
2618	43376	39435
2619	43393	39418
2620	43409	39401
2621	43424	39383
2622	43439	39365
2623	43454	39347
2624	43470	39330
2625	43486	39313
2626	43503	39296
2627	43518	39279
2628	43534	39261
2629	43549	39244
2630	43564	39226
2631	43597	39224
2632	43620	39213
2633	43639	39199
2634	43652	39179
2635	43671	39165
2636	43688	39149
2637	43705	39132
2638	43723	39117
2639	43740	39101
2640	43757	39085
2641	43774	39068
2642	43793	39054
2643	43814	39042
2644	43836	39029
2645	43856	39016
2646	43879	39005
2647	43896	38990
2648	43915	38975
2649	43937	38963
2650	43958	38950
2651	43975	38934
2652	43990	38916
2653	44007	38900
2654	44023	38882
2655	44038	38865
2656	44055	38848
2657	44070	38831
2658	44087	38815
2659	44104	38798
2660	44124	38785
2661	44141	38769
2662	44158	38752
2663	44182	38742
2664	44204	38730
2665	44219	38713
2666	44234	38695
2667	44250	38677
2668	44266	38660
2669	44281	38642
2670	44303	38630
2671	44320	38614
2672	44341	38601
2673	44361	38588
2674	44377	38570
2675	44410	38569
2676	44433	38557
2677	44452	38542
2678	44469	38526
2679	44485	38509
2680	44501	38492
2681	44516	38474
2682	44532	38457
2683	44548	38440
2684	44564	38423
2685	44580	38406
2686	44597	38389
2687	44617	38376
2688	44633	38359
2689	44649	38342
2690	44665	38325
2691	44681	38308
2692	44713	38304
2693	44730	38288
2694	44745	38270
2695	44761	38253
2696	44777	38235
2697	44792	38218
2698	44809	38201
2699	44826	38185
2700	44842	38168
2701	44863	38155
2702	44879	38138
2703	44894	38120
2704	44910	38103
2705	44926	38086
2706	44942	38069
2707	44958	38051
2708	44973	38033
2709	44988	38015
2710	45003	37998
2711	45018	37980
2712	45033	37962
2713	45049	37945
2714	45064	37927
2715	45079	37909
2716	45094	37891
2717	45116	37879
2718	45132	37862
2719	45147	37844
2720	45163	37827
2721	45178	37809
2722	45194	37792
2723	45210	37774
2724	45225	37757
2725	45242	37741
2726	45259	37724
2727	45275	37707
2728	45292	37690
2729	45307	37673
2730	45323	37656
2731	45338	37638
2732	45358	37624
2733	45375	37607
2734	45390	37590
2735	45406	37573
2736	45421	37555
2737	45436	37537
2738	45451	37519
2739	45468	37503
2740	45483	37485
2741	45499	37467
2742	45513	37449
2743	45529	37432
2744	45544	37414
2745	45559	37397
2746	45574	37379
2747	45590	37361
2748	45611	37348
2749	45627	37331
2750	45642	37313
2751	45658	37296
2752	45673	37279
2753	45688	37261
2754	45705	37244
2755	45720	37226
2756	45737	37210
2757	45755	37194
2758	45771	37177
2759	45787	37161
2760	45804	37144
2761	45820	37127
2762	45836	37110
2763	45856	37096
2764	45874	37081
2765	45889	37063
2766	45906	37046
2767	45922	37029
2768	45938	37013
2769	45955	36996
2770	45987	36992
2771	46024	36992
2772	46136	37051
2773	46296	37150
2774	46498	37282
2775	46580	37317
2776	46641	37336
2777	46688	37344
2778	46735	37351
2779	46762	37342
2780	46779	37325
2781	46795	37308
2782	46810	37290
2783	46843	37286
2784	46869	37277
2785	46885	37258
2786	46901	37241
2787	46917	37224
2788	46932	37206
2789	46948	37188
2790	46964	37170
2791	46979	37152
2792	46994	37134
2793	47011	37117
2794	47026	37099
2795	47042	37082
2796	47057	37064
2797	47072	37045
2798	47091	37030
2799	47110	37015
2800	47125	36997
2801	47141	36979
2802	47158	36962
2803	47173	36944
2804	47188	36926
2805	47204	36908
2806	47219	36890
2807	47235	36873
2808	47250	36854
2809	47265	36836
2810	47281	36819
2811	47296	36801
2812	47313	36784
2813	47329	36767
2814	47348	36752
2815	47365	36734
2816	47380	36717
2817	47395	36698
2818	47410	36680
2819	47426	36663
2820	47441	36645
2821	47459	36628
2822	47475	36611
2823	47490	36593
2824	47506	36575
2825	47521	36557
2826	47536	36539
2827	47551	36521
2828	47566	36503
2829	47583	36486
2830	47602	36471
2831	47618	36453
2832	47633	36435
2833	47649	36417
2834	47665	36400
2835	47681	36383
2836	47696	36365
2837	47711	36347
2838	47727	36329
2839	47741	36310
2840	47757	36293
2841	47773	36275
2842	47789	36258
2843	47805	36241
2844	47821	36223
2845	47837	36206
2846	47857	36191
2847	47872	36173
2848	47887	36155
2849	47903	36137
2850	47920	36120
2851	47935	36102
2852	47950	36084
2853	47965	36066
2854	47981	36049
2855	47997	36032
2856	48012	36013
2857	48028	35996
2858	48043	35978
2859	48059	35960
2860	48075	35943
2861	48096	35929
2862	48112	35912
2863	48128	35894
2864	48142	35876
2865	48158	35858
2866	48172	35839
2867	48188	35821
2868	48203	35804
2869	48218	35786
2870	48234	35768
2871	48249	35750
2872	48265	35732
2873	48280	35714
2874	48295	35696
2875	48310	35678
2876	48325	35660
2877	48343	35644
2878	48365	35631
2879	48381	35613
2880	48396	35596
2881	48412	35578
2882	48429	35561
2883	48444	35543
2884	48460	35526
2885	48474	35507
2886	48490	35489
2887	48505	35472
2888	48521	35455
2889	48537	35437
2890	48552	35418
2891	48567	35401
2892	48584	35384
2893	48605	35370
2894	48620	35352
2895	48635	35334
2896	48651	35317
2897	48667	35299
2898	48683	35282
2899	48697	35263
2900	48712	35245
2901	48727	35227
2902	48743	35209
2903	48756	35190
2904	48771	35172
2905	48787	35154
2906	48803	35137
2907	48851	35143
2908	48867	35126
2909	48884	35109
2910	48901	35093
2911	48920	35077
2912	48937	35060
2913	48952	35042
2914	48967	35024
2915	48983	35007
2916	48999	34989
2917	49015	34972
2918	49029	34954
2919	49046	34937
2920	49061	34919
2921	49077	34901
2922	49099	34888
2923	49114	34870
2924	49129	34852
2925	49145	34835
2926	49163	34819
2927	49182	34804
2928	49198	34786
2929	49216	34770
2930	49231	34752
2931	49248	34736
2932	49265	34719
2933	49280	34701
2934	49298	34685
2935	49314	34667
2936	49330	34650
2937	49346	34633
2938	49362	34615
2939	49377	34597
2940	49392	34579
2941	49406	34561
2942	49422	34543
2943	49437	34525
2944	49452	34507
2945	49472	34492
2946	49491	34477
2947	49507	34460
2948	49522	34442
2949	49538	34424
2950	49557	34409
2951	49574	34392
2952	49589	34375
2953	49605	34357
2954	49620	34339
2955	49638	34323
2956	49654	34306
2957	49687	34300
2958	49709	34287
2959	49726	34271
2960	49744	34255
2961	49762	34239
2962	49780	34223
2963	49798	34206
2964	49816	34190
2965	49834	34174
2966	49851	34158
2967	49870	34143
2968	49885	34125
2969	49902	34108
2970	49917	34090
2971	49933	34072
2972	49948	34055
2973	49964	34037
2974	49980	34020
2975	49995	34002
2976	50009	33983
2977	50025	33965
2978	50040	33948
2979	50054	33929
2980	50070	33912
2981	50085	33894
2982	50102	33877
2983	50117	33859
2984	50133	33841
2985	50147	33823
2986	50162	33805
2987	50178	33788
2988	50193	33770
2989	50210	33753
2990	50226	33736
2991	50243	33719
2992	50259	33701
2993	50273	33683
2994	50289	33666
2995	50304	33648
2996	50322	33632
2997	50337	33614
2998	50352	33596
2999	50367	33578
3000	50382	33560
3001	50398	33543
3002	50414	33525
3003	50433	33510
3004	50451	33494
3005	50469	33478
3006	50485	33460
3007	50501	33443
3008	50518	33427
3009	50533	33409
3010	50548	33391
3011	50563	33373
3012	50579	33356
3013	50595	33338
3014	50611	33321
3015	50627	33303
3016	50643	33286
3017	50659	33269
3018	50676	33252
3019	50692	33235
3020	50707	33217
3021	50723	33199
3022	50738	33182
3023	50757	33166
3024	50774	33150
3025	50790	33132
3026	50807	33116
3027	50823	33099
3028	50839	33081
3029	50857	33065
3030	50873	33048
3031	50889	33031
3032	50905	33013
3033	50920	32996
3034	50937	32979
3035	50953	32961
3036	50968	32944
3037	50984	32926
3038	50999	32908
3039	51014	32891
3040	51030	32873
3041	51045	32855
3042	51060	32838
3043	51076	32820
3044	51092	32803
3045	51108	32786
3046	51124	32768
3047	51140	32751
3048	51154	32732
3049	51169	32714
3050	51185	32697
3051	51201	32680
3052	51218	32663
3053	51233	32646
3054	51249	32628
3055	51265	32611
3056	51281	32593
3057	51297	32577
3058	51314	32560
3059	51329	32542
3060	51344	32524
3061	51360	32506
3062	51375	32488
3063	51390	32471
3064	51405	32453
3065	51420	32435
3066	51441	32421
3067	51456	32403
3068	51474	32387
3069	51490	32370
3070	51507	32353
3071	51523	32336
3072	51538	32318
3073	51556	32302
3074	51570	32284
3075	51585	32266
3076	51600	32248
3077	51615	32230
3078	51629	32212
3079	51645	32194
3080	51660	32176
3081	51677	32160
3082	51692	32142
3083	51710	32126
3084	51726	32108
3085	51741	32091
3086	51757	32073
3087	51772	32056
3088	51788	32038
3089	51804	32021
3090	51819	32003
3091	51835	31986
3092	51852	31969
3093	51868	31952
3094	51883	31934
3095	51899	31917
3096	51916	31900
3097	51933	31884
3098	51949	31867
3099	51965	31849
3100	51981	31832
3101	51996	31815
3102	52013	31797
3103	52027	31779
3104	52042	31762
3105	52058	31744
3106	52073	31726
3107	52088	31708
3108	52127	31705
3109	52145	31690
3110	52162	31672
3111	52178	31655
3112	52193	31638
3113	52209	31620
3114	52225	31603
3115	52240	31585
3116	52256	31568
3117	52272	31551
3118	52288	31533
3119	52303	31516
3120	52318	31498
3121	52336	31482
3122	52351	31464
3123	52368	31448
3124	52384	31430
3125	52399	31413
3126	52416	31396
3127	52433	31379
3128	52448	31361
3129	52463	31344
3130	52479	31326
3131	52494	31308
3132	52510	31291
3133	52525	31273
3134	52544	31258
3135	52561	31241
3136	52576	31223
3137	52592	31206
3138	52607	31189
3139	52623	31172
3140	52638	31154
3141	52653	31136
3142	52668	31118
3143	52683	31100
3144	52698	31082
3145	52713	31065
3146	52729	31047
3147	52744	31030
3148	52764	31015
3149	52780	30997
3150	52796	30980
3151	52812	30963
3152	52831	30948
3153	52847	30931
3154	52863	30913
3155	52879	30896
3156	52894	30878
3157	52910	30861
3158	52927	30844
3159	52942	30827
3160	52958	30809
3161	52974	30793
3162	52990	30775
3163	53006	30758
3164	53022	30741
3165	53039	30724
3166	53054	30707
3167	53070	30689
3168	53085	30672
3169	53101	30654
3170	53119	30638
3171	53135	30621
3172	53150	30603
3173	53166	30586
3174	53181	30569
3175	53200	30553
3176	53215	30535
3177	53231	30518
3178	53247	30501
3179	53262	30483
3180	53276	30465
3181	53292	30447
3182	53307	30430
3183	53323	30413
3184	53340	30396
3185	53357	30379
3186	53372	30362
3187	53388	30345
3188	53404	30327
3189	53422	30311
3190	53438	30294
3191	53455	30278
3192	53471	30260
3193	53486	30243
3194	53502	30225
3195	53531	30215
3196	53546	30198
3197	53560	30180
3198	53576	30163
3199	53592	30146
3200	53609	30129
3201	53625	30112
3202	53641	30095
3203	53657	30077
3204	53672	30060
3205	53688	30042
3206	53705	30026
3207	53721	30009
3208	53737	29991
3209	53755	29975
3210	53770	29958
3211	53788	29942
3212	53805	29925
3213	53823	29909
3214	53839	29892
3215	53854	29874
3216	53871	29857
3217	53886	29840
3218	53902	29823
3219	53916	29804
3220	53932	29787
3221	53946	29769
3222	53962	29752
3223	53977	29734
