iter	Logloss
130	0.2512748237
131	0.2507842811
132	0.2504238032
133	0.2499734593
134	0.2496203825
135	0.249125164
136	0.2487516636
137	0.2482644873
138	0.2479226113
139	0.247491268
140	0.2470885536
141	0.2467186425
142	0.2463643583
143	0.2459612462
144	0.2456909981
145	0.2454307069
146	0.2451498001
147	0.2447412282
148	0.2443856231
149	0.2440974156
150	0.2438693528
151	0.2434913144
152	0.243257209
153	0.2430289651
154	0.2427153791
155	0.2424684306
156	0.2421474914
157	0.2419764938
158	0.2417307595
159	0.2414421685
160	0.2412497455
161	0.2409596246
162	0.2406885317
163	0.2405038325
164	0.2402982432
165	0.2400752473
166	0.2398835701
167	0.2396405347
168	0.239406694
169	0.2392303442
170	0.23904531
171	0.2387877037
172	0.2386228503
173	0.2383654686
174	0.2381844485
175	0.2380242436
176	0.2378104494
177	0.2376017797
178	0.2373872764
179	0.2371899407
180	0.2370046516
181	0.2367891254
182	0.2366720014
183	0.2364646159
184	0.2363353972
185	0.2362120041
186	0.2360556242
187	0.2359016033
188	0.2357270831
189	0.2355634468
190	0.2354551463
191	0.2352973009
192	0.2351327734
193	0.2349471229
194	0.2348002723
195	0.2346158357
196	0.2344475889
197	0.2343458248
198	0.2342093336
199	0.234098069
200	0.2340044857
201	0.2338801104
202	0.2337957453
203	0.2336708446
204	0.2336009421
205	0.233450355
206	0.2333609715
207	0.2332519005
208	0.2331394308
209	0.2330633247
210	0.2329836392
211	0.2329083456
212	0.2328278348
213	0.2327664009
214	0.2326377804
215	0.2325841986
216	0.2325021054
217	0.2324437252
218	0.2323290141
219	0.2322207026
220	0.2321028887
221	0.2320195677
222	0.2319284744
223	0.2318743406
224	0.2318081514
225	0.2317483278
226	0.2316348484
227	0.231560103
228	0.2314589808
229	0.2313731307
230	0.2312960507
231	0.2312122775
232	0.2311301143
233	0.2310757175
234	0.2310168733
235	0.2309353597
236	0.2308326042
237	0.2307544958
238	0.2306843926
239	0.2306114336
240	0.2305497429
241	0.2305014103
242	0.2304259414
243	0.2303474474
244	0.230273419
245	0.2301834656
246	0.2301381771
247	0.2300637169
248	0.2299947241
249	0.22993615
250	0.2298750539
251	0.22983739
252	0.2297637536
253	0.2296990638
254	0.2296652191
255	0.2296355623
256	0.2295833115
257	0.2295089028
258	0.2294620352
259	0.229401379
260	0.2293474533
261	0.2292825179
262	0.2292186728
263	0.2291887145
264	0.2291269037
265	0.2290866139
266	0.2290533724
267	0.2290188895
268	0.2289649957
269	0.2289074183
270	0.2288605957
271	0.2288093918
272	0.2287679632
273	0.2287117486
274	0.2286797268
275	0.2286477563
276	0.2285977213
277	0.2285391522
278	0.2284938036
279	0.2284523767
280	0.2284267995
281	0.2283878026
282	0.2283424413
283	0.2283196301
284	0.2282805881
285	0.2282270989
286	0.2282054887
287	0.2281667239
288	0.2281396504
289	0.2281030891
290	0.2280763721
291	0.2280447305
292	0.2280115394
293	0.2279911793
294	0.2279442285
295	0.227908801
296	0.2278715008
297	0.2278310857
298	0.2277968572
299	0.2277723356
300	0.2277542484
301	0.2277150249
302	0.227693347
303	0.2276534292
304	0.227634787
305	0.2276003285
306	0.2275720834
307	0.227547251
308	0.2275302822
309	0.227491865
310	0.2274731672
311	0.2274432377
312	0.2274234554
313	0.2273976006
314	0.2273635141
315	0.2273344431
316	0.2273138782
317	0.2272855065
318	0.2272516359
319	0.2272354023
320	0.2272183732
321	0.2271904972
322	0.2271644744
323	0.2271380066
324	0.2271050398
325	0.227082663
326	0.2270698096
327	0.227034367
328	0.2269995008
329	0.2269813407
330	0.2269614845
331	0.2269323014
332	0.2269080229
333	0.226882485
334	0.2268621104
335	0.2268451241
336	0.2268250981
337	0.2268023953
338	0.2267825837
339	0.2267551506
340	0.2267351896
341	0.2267199548
342	0.2267019609
343	0.2266831696
344	0.2266558486
345	0.2266353339
346	0.2266110673
347	0.2265966469
348	0.2265833783
349	0.2265602127
350	0.2265408228
351	0.2265197692
352	0.2265090266
353	0.2264819363
354	0.2264688304
355	0.2264527216
356	0.2264380716
357	0.2264183667
358	0.2263936853
359	0.226380635
360	0.2263684199
361	0.2263428892
362	0.2263261806
363	0.2263046479
364	0.2262925704
365	0.2262692688
366	0.2262482167
367	0.2262326779
368	0.2262230081
369	0.2261986258
370	0.2261896293
371	0.2261713523
372	0.2261611795
373	0.2261481593
374	0.2261319251
375	0.2261137915
376	0.2260976616
377	0.2260854619
378	0.2260751817
379	0.2260570309
380	0.226047505
381	0.2260304903
382	0.2260146393
383	0.225999304
384	0.2259793962
385	0.2259643252
386	0.2259507087
387	0.2259372941
388	0.225924255
389	0.2259119968
390	0.2259001145
391	0.2258802281
392	0.2258607832
393	0.2258412421
394	0.225830917
395	0.2258162152
396	0.225805818
397	0.2257907688
398	0.2257705485
399	0.2257573339
400	0.2257428054
401	0.2257326915
402	0.2257222356
403	0.2257088068
404	0.2257017438
405	0.2256899823
406	0.2256745233
407	0.2256619751
408	0.2256492709
409	0.2256312771
410	0.2256201314
411	0.225610238
412	0.2255985327
413	0.2255852949
414	0.2255791756
415	0.2255639802
416	0.2255507813
417	0.2255429261
418	0.2255265071
419	0.2255144167
420	0.2255040091
421	0.2254956079
422	0.2254828254
423	0.2254723982
424	0.2254555743
425	0.2254495497
426	0.2254403614
427	0.2254278914
428	0.2254167699
429	0.2254115532
430	0.2253999596
431	0.2253926993
432	0.2253823887
433	0.2253734208
434	0.2253673751
435	0.2253537175
436	0.2253446246
437	0.2253380604
438	0.2253242066
439	0.2253133029
440	0.2253069008
441	0.2252958344
442	0.2252856047
443	0.2252743879
444	0.2252669208
445	0.2252582559
446	0.2252436573
447	0.2252347281
448	0.2252230809
449	0.2252173567
450	0.2252066928
451	0.2252017331
452	0.2251877075
453	0.2251767794
454	0.2251664862
455	0.2251588371
456	0.2251498287
457	0.2251438205
458	0.2251353791
459	0.2251229553
460	0.2251165028
461	0.2251097371
462	0.225099389
463	0.2250905625
464	0.2250786216
465	0.2250692657
466	0.2250622537
467	0.2250521106
468	0.2250405634
469	0.2250341829
470	0.2250255559
471	0.2250170192
472	0.2250059715
473	0.2249965307
474	0.2249913426
475	0.224983098
476	0.2249734976
477	0.2249639792
478	0.2249547876
479	0.2249469729
480	0.2249388039
481	0.224931582
482	0.2249248832
483	0.2249166291
484	0.2249115889
485	0.2249065682
486	0.2248971678
487	0.2248915935
488	0.2248859878
489	0.2248782963
490	0.2248713568
491	0.2248622284
492	0.2248548541
493	0.2248452482
494	0.2248415327
495	0.2248357933
496	0.2248258657
497	0.2248216372
498	0.2248160231
499	0.2248072218
500	0.2248003428
501	0.2247944767
502	0.224788956
503	0.2247823262
504	0.2247737476
505	0.2247644656
506	0.2247569204
507	0.2247501871
508	0.2247423621
509	0.2247359033
510	0.2247258821
511	0.224716719
512	0.2247084227
513	0.2247004163
514	0.2246939299
515	0.2246883138
516	0.2246826581
517	0.2246749933
518	0.2246660464
519	0.2246603331
520	0.2246527088
521	0.2246454662
522	0.2246407415
523	0.2246310247
524	0.224622792
525	0.2246151907
526	0.2246114378
527	0.2246057263
528	0.2245997074
529	0.2245934602
530	0.2245873924
531	0.2245822933
532	0.2245780301
533	0.2245702195
534	0.2245624506
535	0.2245567013
536	0.2245507424
537	0.2245452005
538	0.2245389462
539	0.2245338764
540	0.2245283037
541	0.2245245725
542	0.2245162682
543	0.2245086378
544	0.2245044028
545	0.2244971108
546	0.2244897516
547	0.2244816083
548	0.2244760691
549	0.2244717313
550	0.2244635912
551	0.224457226
552	0.2244515824
553	0.2244433534
554	0.2244355638
555	0.224430032
556	0.2244237395
557	0.2244189196
558	0.2244101112
559	0.2244040049
560	0.2243959713
561	0.2243902605
562	0.224384552
563	0.2243803373
564	0.224373855
565	0.2243690272
566	0.2243628139
567	0.2243547208
568	0.2243483666
569	0.2243427138
570	0.2243375874
571	0.2243320838
572	0.2243273523
573	0.2243210151
574	0.2243148919
575	0.2243094915
576	0.2243053563
577	0.2243006394
578	0.2242959118
579	0.2242897707
580	0.2242848111
581	0.2242785621
582	0.2242738697
583	0.2242683244
584	0.224262016
585	0.2242562835
586	0.224253031
587	0.2242500793
588	0.2242455366
589	0.2242414049
590	0.2242382921
591	0.2242320512
592	0.2242276765
593	0.2242237898
594	0.2242195312
595	0.224215174
596	0.2242100538
597	0.2242055819
598	0.2242007788
599	0.2241977704
600	0.2241924514
601	0.2241886004
602	0.2241855606
603	0.2241809731
604	0.2241750863
605	0.2241713786
606	0.2241664495
607	0.2241631794
608	0.2241561932
609	0.2241506583
610	0.2241468081
611	0.2241430302
612	0.2241388195
613	0.224132818
614	0.2241283672
615	0.2241237425
616	0.224117102
617	0.224111008
618	0.2241082984
619	0.2241034324
620	0.2240992873
621	0.2240921256
622	0.2240876624
623	0.2240824703
624	0.2240786369
625	0.2240710479
626	0.2240670557
627	0.2240631338
628	0.2240593155
629	0.2240539885
630	0.2240484536
631	0.2240444648
632	0.2240397718
633	0.2240334264
634	0.2240298412
635	0.2240253426
636	0.2240219607
637	0.2240163155
638	0.2240111949
639	0.224005342
640	0.2240013737
641	0.2239969783
642	0.223992685
643	0.2239881228
644	0.223983509
645	0.2239805212
646	0.2239754851
647	0.2239710054
648	0.223967128
649	0.2239638684
650	0.2239577897
651	0.2239527946
652	0.2239491983
653	0.2239441382
654	0.2239399087
655	0.2239345623
656	0.2239308039
657	0.2239265694
658	0.2239217879
659	0.2239183763
660	0.223911983
661	0.2239081342
662	0.2239049913
663	0.2239001244
664	0.2238951419
665	0.2238904239
666	0.2238874971
667	0.2238828546
668	0.2238781734
669	0.2238742869
670	0.2238718055
671	0.2238684462
672	0.2238652663
673	0.2238623227
674	0.2238593637
675	0.2238549716
676	0.2238506573
677	0.223845281
678	0.2238417768
679	0.2238392959
680	0.2238347015
681	0.2238321367
682	0.2238282505
683	0.2238241781
684	0.2238195456
685	0.2238159346
686	0.2238121008
687	0.2238082118
688	0.2238032887
689	0.2238002156
690	0.2237968835
691	0.2237932508
692	0.2237902632
693	0.2237856448
694	0.2237816777
695	0.2237778784
696	0.2237734298
697	0.2237690221
698	0.2237645554
699	0.2237604032
700	0.2237565775
701	0.223751248
702	0.2237458426
703	0.223740858
704	0.2237371517
705	0.22373321
706	0.2237293489
707	0.2237248482
708	0.2237224077
709	0.2237192412
710	0.2237157377
711	0.2237111845
712	0.2237064186
713	0.2237027195
714	0.2236994254
715	0.2236974386
716	0.2236938444
717	0.2236899654
718	0.2236863631
719	0.2236840145
720	0.2236791139
721	0.2236753151
722	0.2236705218
723	0.2236675987
724	0.2236652363
725	0.2236609249
726	0.2236569566
727	0.2236535382
728	0.2236508852
729	0.2236470177
730	0.2236416781
731	0.2236381627
732	0.2236361914
733	0.2236327673
734	0.2236292226
735	0.2236252472
736	0.2236209952
737	0.2236185629
738	0.223614982
739	0.2236098636
740	0.22360661
741	0.2236010615
742	0.2236008125
743	0.2235974758
744	0.2235932428
745	0.2235916154
746	0.2235868551
747	0.2235831451
748	0.2235792894
749	0.2235748154
750	0.2235717983
751	0.2235676491
752	0.2235643519
753	0.2235598448
754	0.2235564463
755	0.223553019
756	0.2235490158
757	0.2235456585
758	0.2235428061
759	0.2235383351
760	0.223533669
761	0.2235308535
762	0.2235286731
763	0.2235239567
764	0.2235192507
765	0.2235143972
766	0.2235107779
767	0.2235090686
768	0.2235062098
769	0.2235030128
770	0.223500661
771	0.223496696
772	0.2234926563
773	0.2234880941
774	0.2234852767
775	0.2234824049
776	0.2234791932
777	0.223474484
778	0.223471225
779	0.2234681816
780	0.2234643862
781	0.2234610755
782	0.2234570752
783	0.2234529806
784	0.2234493035
785	0.2234455956
786	0.2234418182
787	0.2234376691
788	0.2234345125
789	0.2234309313
790	0.223429528
791	0.2234248879
792	0.2234218011
793	0.2234194735
794	0.2234170595
795	0.2234135764
796	0.2234102157
797	0.2234067952
798	0.2234020055
799	0.2233992901
800	0.2233962866
801	0.2233923405
802	0.223389556
803	0.2233861866
804	0.2233836154
805	0.2233801654
806	0.2233772481
807	0.223374602
808	0.2233699669
809	0.2233668532
810	0.2233633786
811	0.2233596285
812	0.2233555862
813	0.2233527534
814	0.2233494852
815	0.2233467244
816	0.2233443946
817	0.2233412985
818	0.2233389918
819	0.2233360528
820	0.2233331238
821	0.2233297894
822	0.223326369
823	0.2233230463
824	0.2233197689
825	0.2233174021
826	0.2233136725
827	0.223309996
828	0.2233065853
829	0.2233032678
830	0.2233015548
831	0.2232981906
832	0.2232938679
833	0.2232900603
834	0.2232870206
835	0.2232819822
836	0.2232811481
837	0.2232786934
838	0.2232762874
839	0.2232720808
840	0.2232687125
841	0.2232672312
842	0.2232653644
843	0.2232626131
844	0.2232588442
845	0.2232572863
846	0.2232556829
847	0.2232527274
848	0.2232488523
849	0.223245828
850	0.2232425693
851	0.22324034
852	0.2232378612
853	0.2232365965
854	0.2232341704
855	0.2232317456
856	0.2232292079
857	0.2232256982
858	0.2232235973
859	0.2232207433
860	0.2232166088
861	0.2232129075
862	0.2232087487
863	0.2232060714
864	0.2232030895
865	0.2232009881
866	0.2231990453
867	0.2231968302
868	0.2231943559
869	0.2231914692
870	0.223189837
871	0.2231868755
872	0.2231836103
873	0.2231817814
874	0.2231801252
875	0.2231776154
876	0.2231738136
877	0.223171349
878	0.2231679795
879	0.2231641692
880	0.2231597687
881	0.2231565795
882	0.2231525356
883	0.2231500918
884	0.2231479865
885	0.2231454338
886	0.2231425086
887	0.2231405132
888	0.2231378358
889	0.2231354033
890	0.223131783
891	0.2231286963
892	0.2231258244
893	0.2231231114
894	0.2231195005
895	0.2231166892
896	0.2231132969
897	0.2231096362
898	0.2231065018
899	0.2231042746
900	0.2231022491
901	0.2231003092
902	0.2230979657
903	0.2230953142
904	0.2230927029
905	0.2230896126
906	0.2230856826
907	0.2230836072
908	0.2230793633
909	0.2230755389
910	0.2230731989
911	0.2230699336
912	0.2230668917
913	0.2230645263
914	0.2230615745
915	0.2230596713
916	0.223057649
917	0.2230542533
918	0.2230510549
919	0.2230479478
920	0.2230443257
921	0.2230423044
922	0.2230399267
923	0.2230372331
924	0.223034697
925	0.2230320549
926	0.2230288441
927	0.223025663
928	0.2230234488
929	0.2230204781
930	0.2230171484
931	0.2230134889
932	0.2230097881
933	0.2230066457
934	0.2230035645
935	0.22300028
936	0.2229977274
937	0.2229940078
938	0.2229894599
939	0.2229854089
940	0.2229838423
941	0.2229801863
942	0.2229785043
943	0.2229745811
944	0.2229720202
945	0.2229697632
946	0.2229664396
947	0.2229640266
948	0.2229601384
949	0.2229565251
950	0.222954519
951	0.2229506545
952	0.2229480934
953	0.2229449231
954	0.2229431979
955	0.222940605
956	0.222937467
957	0.2229349197
958	0.2229324463
959	0.222929057
960	0.2229261952
961	0.2229241273
962	0.2229222146
963	0.2229174932
964	0.2229150152
965	0.2229123208
966	0.2229090384
967	0.2229050634
968	0.2229021649
969	0.2229003493
970	0.2228979607
971	0.2228947004
972	0.2228942862
973	0.2228914923
974	0.2228891688
975	0.2228859564
976	0.2228835814
977	0.2228814474
978	0.222878778
979	0.2228750117
980	0.2228718884
981	0.2228677561
982	0.2228660259
983	0.2228631934
984	0.2228604854
985	0.2228566128
986	0.2228532817
987	0.2228503143
988	0.2228479615
989	0.222845423
990	0.2228421173
991	0.2228385992
992	0.2228342978
993	0.2228311448
994	0.2228277597
995	0.222824914
996	0.2228220881
997	0.2228191571
998	0.2228167526
999	0.2228144202
1000	0.2228106469
1001	0.2228075596
1002	0.2228043553
1003	0.2228020813
1004	0.2227988944
1005	0.2227965466
1006	0.2227937747
1007	0.2227912732
1008	0.2227879504
1009	0.2227856809
1010	0.2227820013
1011	0.2227792215
1012	0.2227754866
1013	0.2227722452
1014	0.2227693242
1015	0.2227663092
1016	0.2227625726
1017	0.2227592532
1018	0.2227573776
1019	0.2227545579
1020	0.2227515804
1021	0.2227502211
1022	0.2227469434
1023	0.2227440501
1024	0.2227413628
1025	0.222737187
1026	0.2227351408
1027	0.2227327755
1028	0.2227301459
1029	0.2227275567
1030	0.2227244219
1031	0.2227209425
1032	0.2227175283
1033	0.2227138162
1034	0.2227106767
1035	0.2227070074
1036	0.2227041419
1037	0.222700152
1038	0.2226975726
1039	0.2226943231
1040	0.2226912451
1041	0.2226882174
1042	0.2226846075
1043	0.2226810062
1044	0.2226772751
1045	0.2226758864
1046	0.2226731082
1047	0.2226701411
1048	0.2226673515
1049	0.2226642922
1050	0.2226615177
1051	0.2226579271
1052	0.222655144
1053	0.2226523403
1054	0.2226502251
1055	0.2226469312
1056	0.2226446738
1057	0.2226416117
1058	0.2226388934
1059	0.2226354467
1060	0.2226323831
1061	0.2226296326
1062	0.2226268933
1063	0.2226246735
1064	0.2226226106
1065	0.2226194062
1066	0.2226166182
1067	0.2226141116
1068	0.2226112294
1069	0.2226095868
1070	0.2226067446
1071	0.2226039195
1072	0.2226009994
1073	0.2225987263
1074	0.2225959101
1075	0.2225930945
1076	0.2225916832
1077	0.2225881767
1078	0.2225856362
1079	0.2225823172
1080	0.222580361
1081	0.2225781485
1082	0.2225754095
1083	0.2225733258
1084	0.2225719079
1085	0.2225691103
1086	0.2225644617
1087	0.2225627091
1088	0.2225599065
1089	0.2225580251
1090	0.2225549063
1091	0.2225525986
1092	0.2225501796
1093	0.222546197
1094	0.2225437588
1095	0.2225402274
1096	0.2225382261
1097	0.2225358583
1098	0.2225319089
1099	0.2225290804
1100	0.2225251873
1101	0.2225236841
1102	0.2225206992
1103	0.2225184191
1104	0.2225169135
1105	0.2225147506
1106	0.2225123114
1107	0.2225092605
1108	0.2225074866
1109	0.2225050635
1110	0.2225022991
1111	0.2225002983
1112	0.2224975055
1113	0.2224949997
1114	0.2224915364
1115	0.2224892689
1116	0.2224867111
1117	0.2224839724
1118	0.2224819678
1119	0.2224800827
1120	0.2224763392
1121	0.2224737585
1122	0.2224704021
1123	0.222467585
1124	0.2224645253
1125	0.2224617604
1126	0.2224584191
1127	0.2224561517
1128	0.2224531931
1129	0.2224508766
1130	0.2224489044
1131	0.2224477533
1132	0.222444389
1133	0.2224406339
1134	0.2224363797
1135	0.2224341929
1136	0.2224318962
1137	0.2224284857
1138	0.2224249723
1139	0.2224224208
1140	0.2224202473
1141	0.222416371
1142	0.2224136785
1143	0.2224102265
1144	0.2224066462
1145	0.2224036268
1146	0.222401342
1147	0.2223994577
1148	0.2223962937
1149	0.2223941643
1150	0.2223914695
1151	0.2223888949
1152	0.2223862433
1153	0.2223833945
1154	0.2223804169
1155	0.2223775478
1156	0.2223751078
1157	0.2223722304
1158	0.2223711776
1159	0.2223693661
1160	0.2223666408
1161	0.2223649619
1162	0.222362853
1163	0.2223606882
1164	0.2223585652
1165	0.2223553592
1166	0.2223515584
1167	0.2223484985
1168	0.2223453583
1169	0.222342971
1170	0.2223399934
1171	0.2223366954
1172	0.222333418
1173	0.2223297519
1174	0.222326629
1175	0.2223246891
1176	0.2223221164
1177	0.222320111
1178	0.2223167018
1179	0.2223152306
1180	0.222312517
1181	0.222310149
1182	0.2223072776
1183	0.2223044531
1184	0.2223018549
1185	0.2222997152
1186	0.2222972401
1187	0.2222944055
1188	0.2222910535
1189	0.2222892972
1190	0.2222870459
1191	0.2222843347
1192	0.2222816017
1193	0.2222784693
1194	0.2222759576
1195	0.2222729941
1196	0.2222694211
1197	0.2222662881
1198	0.2222640317
1199	0.2222615737
1200	0.2222582918
1201	0.2222562076
1202	0.2222531748
1203	0.2222509664
1204	0.2222470721
1205	0.2222435248
1206	0.2222417339
1207	0.2222395218
1208	0.222236903
1209	0.2222353687
1210	0.2222327445
1211	0.2222301904
1212	0.2222273776
1213	0.2222251427
1214	0.2222232743
1215	0.2222202314
1216	0.2222174992
1217	0.2222148534
1218	0.222211752
1219	0.2222097066
1220	0.222208086
1221	0.2222048274
1222	0.2222011199
1223	0.2221988303
1224	0.2221956312
1225	0.2221942047
1226	0.2221910998
1227	0.2221888321
1228	0.2221856887
1229	0.2221827093
1230	0.2221804254
1231	0.2221777328
1232	0.2221744186
1233	0.22217076
1234	0.2221678349
1235	0.2221656294
1236	0.2221630607
1237	0.2221599995
1238	0.2221577985
1239	0.2221549196
1240	0.22215171
1241	0.2221488407
1242	0.2221456682
1243	0.2221431457
1244	0.2221394952
1245	0.2221373579
1246	0.2221338041
1247	0.2221304355
1248	0.2221268705
1249	0.2221242933
1250	0.2221205301
1251	0.2221191101
1252	0.2221167907
1253	0.222113342
1254	0.2221103428
1255	0.2221070333
1256	0.222104098
1257	0.222101841
1258	0.2220999234
1259	0.2220970472
1260	0.2220943267
1261	0.2220920836
1262	0.2220895094
1263	0.2220872016
1264	0.2220842357
1265	0.2220814337
1266	0.2220794523
1267	0.2220765368
1268	0.222073694
1269	0.2220710592
1270	0.2220677397
1271	0.2220642203
1272	0.222061735
1273	0.2220588909
1274	0.222056159
1275	0.2220542127
1276	0.2220515842
1277	0.2220483369
1278	0.2220462266
1279	0.2220440149
1280	0.2220412076
1281	0.2220394008
1282	0.2220365033
1283	0.2220337156
1284	0.2220311365
1285	0.2220274425
1286	0.2220248474
1287	0.2220215584
1288	0.2220181493
1289	0.2220138084
1290	0.2220103416
1291	0.2220072536
1292	0.2220050677
1293	0.2220027142
1294	0.2219993946
1295	0.2219959272
1296	0.2219922986
1297	0.2219896668
1298	0.2219868203
1299	0.2219839618
1300	0.221981116
1301	0.2219779205
1302	0.2219748784
1303	0.2219717456
1304	0.2219693783
1305	0.221966958
1306	0.2219651655
1307	0.2219623578
1308	0.2219596988
1309	0.221957564
1310	0.221956081
1311	0.2219536232
1312	0.2219516734
1313	0.2219489407
1314	0.2219471468
1315	0.2219446436
1316	0.2219429001
1317	0.2219396589
1318	0.2219373407
1319	0.2219351301
1320	0.2219327705
1321	0.2219297167
1322	0.2219276742
1323	0.2219239488
1324	0.221920686
1325	0.2219180987
1326	0.2219151662
1327	0.2219117331
1328	0.2219093738
1329	0.2219065092
1330	0.2219045652
1331	0.2219005922
1332	0.2218985186
1333	0.2218954831
1334	0.221892229
1335	0.2218897441
1336	0.221887342
1337	0.2218858641
1338	0.2218831162
1339	0.2218807269
1340	0.2218781288
1341	0.2218745819
1342	0.221872342
1343	0.2218705265
1344	0.2218691421
1345	0.2218654164
1346	0.2218634947
1347	0.2218608749
1348	0.2218578681
1349	0.2218550039
1350	0.221852697
1351	0.22185058
1352	0.2218483128
1353	0.2218456449
1354	0.2218439501
1355	0.221840676
1356	0.2218383964
1357	0.2218360449
1358	0.2218328542
1359	0.2218295667
1360	0.2218260548
1361	0.2218231469
1362	0.2218212165
1363	0.2218197145
1364	0.2218166574
1365	0.2218141515
1366	0.2218117692
1367	0.2218092484
1368	0.2218069627
1369	0.2218038678
1370	0.2218010178
1371	0.221798346
1372	0.2217960689
1373	0.2217933228
1374	0.2217915483
1375	0.2217889141
1376	0.2217860552
1377	0.2217832906
1378	0.2217806799
1379	0.2217786801
1380	0.2217757109
1381	0.22177146
1382	0.2217687559
1383	0.2217664814
1384	0.2217632522
1385	0.2217597651
1386	0.2217564581
1387	0.2217545492
1388	0.2217521891
1389	0.221750722
1390	0.2217481227
1391	0.2217456695
1392	0.2217430267
1393	0.2217411535
1394	0.2217392426
1395	0.2217359973
1396	0.2217333031
1397	0.2217312449
1398	0.2217269075
1399	0.2217250942
1400	0.2217222365
1401	0.2217192789
1402	0.2217169301
1403	0.2217141738
1404	0.2217114032
1405	0.2217086999
1406	0.2217057772
1407	0.2217035283
1408	0.2217013865
1409	0.2216981338
1410	0.2216952488
1411	0.2216938013
1412	0.2216914992
1413	0.2216893945
1414	0.2216869283
1415	0.2216842391
1416	0.2216814877
1417	0.2216785031
1418	0.2216759707
1419	0.221674164
1420	0.2216724726
1421	0.2216695044
1422	0.2216681453
1423	0.2216657262
1424	0.2216633165
1425	0.2216598853
1426	0.2216573116
1427	0.2216546946
1428	0.2216508265
1429	0.2216481905
1430	0.221644706
1431	0.2216417044
1432	0.2216393117
1433	0.2216378274
1434	0.2216345196
1435	0.2216321656
1436	0.2216295496
1437	0.2216269494
1438	0.2216249122
1439	0.2216233308
1440	0.2216210385
1441	0.2216182405
1442	0.221615372
1443	0.2216132311
1444	0.2216115384
1445	0.2216078389
1446	0.2216050437
1447	0.2216022336
1448	0.2215991208
1449	0.2215975186
1450	0.2215954815
1451	0.2215923417
1452	0.221589025
1453	0.2215870944
1454	0.2215848498
1455	0.2215819494
1456	0.2215791697
1457	0.2215762869
1458	0.2215730811
1459	0.2215708005
1460	0.2215690517
1461	0.2215657119
1462	0.2215627977
1463	0.2215597597
1464	0.2215573711
1465	0.2215556254
1466	0.2215533127
1467	0.2215518883
1468	0.2215493792
1469	0.2215469015
1470	0.2215444106
1471	0.2215426288
1472	0.2215393685
1473	0.2215363663
1474	0.2215339389
1475	0.2215312214
1476	0.2215284673
1477	0.2215259379
1478	0.2215231822
1479	0.2215219942
1480	0.2215193523
1481	0.2215178587
1482	0.2215145276
1483	0.221511832
1484	0.2215098586
1485	0.221507922
1486	0.2215047459
1487	0.2215031856
1488	0.2215009857
1489	0.2214991547
1490	0.221496484
1491	0.2214945857
1492	0.2214927236
1493	0.2214900274
1494	0.2214874099
1495	0.2214844075
1496	0.2214826927
1497	0.2214800222
1498	0.2214769792
1499	0.2214745285
1500	0.2214728376
1501	0.2214706142
1502	0.2214676325
1503	0.2214647165
1504	0.2214612771
1505	0.2214590841
1506	0.221457268
1507	0.2214543866
1508	0.2214517625
1509	0.2214492279
1510	0.2214466286
1511	0.2214444212
